中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,31 ms,536 Mbps,68608 kB/s
35.197.23.75,443,35.233.204.31,US,Seattle,隧道,85 ms,281 Mbps,36044 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,20 ms,28 Mbps,3671 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,68 ms,299 Mbps,38297 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,31 ms,1032 Mbps,132096 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,111 ms,33 Mbps,4349 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,27 ms,416 Mbps,53350 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,90 ms,93 Mbps,11980 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,106 ms,307 Mbps,39321 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,44 ms,524 Mbps,67174 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,92 ms,227 Mbps,29081 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,90 ms,210 Mbps,26931 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,31 ms,544 Mbps,69734 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,70 ms,300 Mbps,38400 kB/s
129.146.7.98,443,2a09:bac1:76e0:e18::c:367,US,Los Angeles,隧道,64 ms,74 Mbps,9576 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,118 ms,287 Mbps,36761 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,74 ms,272 Mbps,34816 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,68 ms,340 Mbps,43622 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,97 ms,47 Mbps,6017 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,89 ms,236 Mbps,30310 kB/s
35.230.79.26,443,35.233.204.31,US,Seattle,隧道,73 ms,299 Mbps,38297 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,66 ms,350 Mbps,44851 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,68 ms,253 Mbps,32460 kB/s
141.148.225.142,443,141.148.225.142,NL,Amsterdam,中转,88 ms,129 Mbps,16588 kB/s
168.138.66.11,443,168.138.66.11,CA,Toronto,中转,64 ms,52 Mbps,6710 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,102 ms,14 Mbps,1856 kB/s
47.90.141.204,443,91.149.239.72,US,Los Angeles,隧道,99 ms,29 Mbps,3836 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,131 ms,5 Mbps,676 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,70 ms,47 Mbps,6061 kB/s
130.162.36.58,443,2a0b:21c0:100a:1b7:0:615b:4891:6a04,DE,Frankfurt,隧道,94 ms,92 Mbps,11878 kB/s
193.123.61.78,443,2a0b:21c0:100a:1b2:0:d815:3655:cc8,DE,Frankfurt,隧道,89 ms,119 Mbps,15257 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,94 ms,206 Mbps,26419 kB/s
129.159.47.255,443,129.159.47.255,US,San Jose,中转,81 ms,44 Mbps,5750 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,156 ms,102 Mbps,13107 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,180 Mbps,23040 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,89 ms,43 Mbps,5541 kB/s
129.146.133.33,443,129.146.133.33,US,Los Angeles,中转,66 ms,290 Mbps,37171 kB/s
64.110.103.69,443,64.110.103.69,,Osaka,中转,0 ms,33 Mbps,4315 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,192 ms,96 Mbps,12288 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,219 ms,64 Mbps,8246 kB/s
45.32.25.171,443,45.32.25.171,JP,Tokyo,中转,155 ms,114 Mbps,14643 kB/s
152.67.44.30,443,152.67.44.30,BR,Rio de Janeiro,中转,116 ms,43 Mbps,5626 kB/s
204.216.218.114,443,204.216.218.114,IT,Zurich,中转,102 ms,49 Mbps,6274 kB/s
152.67.78.184,443,152.67.78.184,CH,Zurich,中转,289 ms,42 Mbps,5482 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,217 ms,60 Mbps,7777 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,227 ms,2 Mbps,257 kB/s
8.210.21.65,443,8.210.21.65,HK,Hong Kong,中转,200 ms,5 Mbps,670 kB/s
168.138.201.0,443,168.138.201.0,JP,Tokyo,中转,216 ms,32 Mbps,4210 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,224 ms,63 Mbps,8089 kB/s
131.186.28.236,443,131.186.28.236,KR,Tokyo,中转,181 ms,27 Mbps,3566 kB/s
47.242.94.48,443,47.242.94.48,HK,Hong Kong,中转,200 ms,14 Mbps,1801 kB/s
8.219.114.201,443,8.219.114.201,SG,Singapore,中转,221 ms,76 Mbps,9837 kB/s
146.56.161.229,443,146.56.161.229,KR,Tokyo,中转,178 ms,88 Mbps,11264 kB/s
8.222.181.117,443,8.222.181.117,SG,Singapore,中转,304 ms,61 Mbps,7879 kB/s
8.219.248.47,443,8.219.248.47,SG,Singapore,中转,219 ms,62 Mbps,8021 kB/s
138.3.222.33,443,138.3.222.33,JP,Tokyo,中转,221 ms,6 Mbps,849 kB/s
18.191.122.211,443,3.130.94.216,US,,隧道,27 ms,664 Mbps,84992 kB/s
140.238.40.67,443,140.238.40.67,JP,Tokyo,中转,218 ms,33 Mbps,4336 kB/s
132.226.7.217,443,132.226.7.217,JP,Tokyo,中转,304 ms,34 Mbps,4407 kB/s
44.230.218.23,443,54.212.217.183,US,,隧道,83 ms,6 Mbps,893 kB/s
204.110.223.192,443,204.110.223.192,US,,中转,31 ms,528 Mbps,67584 kB/s
8.219.200.145,443,8.219.200.145,SG,Singapore,中转,218 ms,55 Mbps,7146 kB/s
8.219.78.1,443,8.219.78.1,SG,Singapore,中转,388 ms,57 Mbps,7338 kB/s
8.217.49.234,443,8.217.49.234,HK,,中转,206 ms,68 Mbps,8731 kB/s
103.137.63.3,443,61.224.100.159,TW,,隧道,202 ms,61 Mbps,7881 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,79 ms,293 Mbps,37580 kB/s
129.159.241.172,443,129.159.241.172,DE,,中转,176 ms,113 Mbps,14540 kB/s
8.219.50.180,443,8.219.50.180,SG,Singapore,中转,227 ms,70 Mbps,9004 kB/s
141.145.199.188,443,141.145.199.188,FR,,中转,181 ms,207 Mbps,26521 kB/s
8.219.66.156,443,8.219.66.156,SG,Tokyo,中转,220 ms,2 Mbps,274 kB/s
18.130.168.34,443,18.130.168.34,GB,,中转,80 ms,274 Mbps,35123 kB/s
34.69.150.180,443,34.69.150.180,US,,中转,33 ms,521 Mbps,66764 kB/s
3.138.59.154,443,3.130.94.216,US,,隧道,34 ms,282 Mbps,36147 kB/s
204.110.220.3,443,204.110.220.67,US,,隧道,86 ms,229 Mbps,29388 kB/s
144.24.80.56,443,2603:c024:8:5677:6f45:947f:3e3a:1eb8,KR,Los Angeles,隧道,183 ms,75 Mbps,9667 kB/s
18.192.93.64,443,3.68.128.205,DE,,隧道,92 ms,226 Mbps,28979 kB/s
43.204.146.16,443,43.204.146.16,IN,,中转,217 ms,60 Mbps,7707 kB/s
3.68.62.122,443,3.68.128.205,DE,,隧道,120 ms,224 Mbps,28672 kB/s
54.203.85.46,443,204.110.220.241,US,,隧道,84 ms,200 Mbps,25600 kB/s
8.219.0.162,443,8.219.0.162,SG,Singapore,中转,219 ms,61 Mbps,7919 kB/s
3.67.232.136,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,90 ms,221 Mbps,28364 kB/s
129.146.111.62,443,129.146.111.62,US,Los Angeles,中转,65 ms,301 Mbps,38604 kB/s
8.218.85.128,443,8.218.85.128,HK,Hong Kong,中转,200 ms,52 Mbps,6665 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,102 ms,42 Mbps,5441 kB/s
43.205.48.107,443,43.205.48.107,IN,,中转,205 ms,56 Mbps,7210 kB/s
8.219.237.250,443,8.219.237.250,SG,Singapore,中转,261 ms,66 Mbps,8464 kB/s
8.218.63.172,443,8.218.63.172,HK,Hong Kong,中转,212 ms,5 Mbps,698 kB/s
47.91.76.190,443,2a0b:21c0:1007:1c8:0:1d28:e71d:1731,DE,Frankfurt,隧道,137 ms,165 Mbps,21196 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,71 ms,41 Mbps,5338 kB/s
8.219.193.202,443,8.219.193.202,SG,Singapore,中转,223 ms,70 Mbps,9053 kB/s
47.245.86.230,443,47.245.86.230,SG,Singapore,中转,225 ms,68 Mbps,8774 kB/s
129.146.60.210,443,129.146.60.210,US,Los Angeles,中转,73 ms,308 Mbps,39526 kB/s
144.24.78.162,443,144.24.78.162,KR,Osaka,中转,191 ms,56 Mbps,7225 kB/s
140.83.86.166,443,140.83.86.166,JP,Osaka,中转,219 ms,29 Mbps,3726 kB/s
47.88.85.197,443,47.88.85.197,US,San Jose,中转,65 ms,44 Mbps,5655 kB/s
8.219.60.54,443,8.219.60.54,SG,Singapore,中转,218 ms,37 Mbps,4848 kB/s
138.2.29.104,443,128.14.110.204,US,Singapore,隧道,234 ms,47 Mbps,6104 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,10 ms,59 Mbps,7555 kB/s
168.138.71.220,443,168.138.71.220,CA,Toronto,中转,34 ms,71 Mbps,9105 kB/s
8.211.60.227,443,98.98.156.18,AE,Frankfurt,隧道,89 ms,134 Mbps,17203 kB/s
8.219.84.214,443,8.219.84.214,SG,Singapore,中转,221 ms,63 Mbps,8162 kB/s
8.219.201.8,443,8.219.201.8,SG,Singapore,中转,223 ms,39 Mbps,5076 kB/s
154.31.113.72,443,2403:18c0:1000:6f:14f9:b1ff:fe87:8898,JP,Tokyo,隧道,156 ms,109 Mbps,14028 kB/s
193.123.81.105,443,193.123.81.105,AE,Milan,中转,197 ms,44 Mbps,5636 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,75 ms,243 Mbps,31129 kB/s
140.238.65.48,443,140.238.65.48,GB,London,中转,88 ms,246 Mbps,31539 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,136 ms,228 Mbps,29286 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,7 ms,800 Mbps,102400 kB/s
8.219.198.139,443,8.219.198.139,SG,Singapore,中转,222 ms,59 Mbps,7557 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,175 ms,72 Mbps,9314 kB/s
192.9.132.79,443,104.28.201.73,US,San Jose,隧道,195 ms,288 Mbps,36864 kB/s
45.77.130.245,443,45.77.130.245,JP,Tokyo,中转,159 ms,101 Mbps,13004 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,151 ms,177 Mbps,22732 kB/s
130.61.190.205,443,130.61.190.205,DE,,中转,157 ms,106 Mbps,13619 kB/s
132.226.10.65,443,132.226.10.65,JP,Tokyo,中转,233 ms,33 Mbps,4255 kB/s
141.144.197.65,443,2a0b:21c0:100a:1b0:0:4489:5163:8a1d,DE,Frankfurt,隧道,89 ms,136 Mbps,17408 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,279 ms,29 Mbps,3771 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,218 ms,68 Mbps,8757 kB/s
8.222.208.38,443,8.222.208.38,SG,Singapore,中转,219 ms,45 Mbps,5859 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,69 ms,45 Mbps,5852 kB/s
8.219.51.211,443,8.219.51.211,SG,Singapore,中转,218 ms,60 Mbps,7793 kB/s
8.219.4.122,443,8.219.4.122,SG,Singapore,中转,225 ms,62 Mbps,8043 kB/s
141.147.74.20,443,141.147.74.20,GB,London,中转,84 ms,245 Mbps,31436 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,304 ms,61 Mbps,7877 kB/s
192.9.250.241,443,192.9.250.241,US,,中转,89 ms,7 Mbps,981 kB/s
146.56.44.85,443,146.56.44.85,KR,Tokyo,中转,174 ms,36 Mbps,4680 kB/s
143.47.242.195,443,143.47.242.195,GB,London,中转,85 ms,45 Mbps,5786 kB/s
132.145.67.209,443,2606:f240:f00:b2ed:0:81ce:78da:2a3c,US,Frankfurt,隧道,219 ms,187 Mbps,23961 kB/s
8.219.42.72,443,8.219.42.72,SG,Singapore,中转,381 ms,49 Mbps,6308 kB/s
8.219.198.34,443,8.219.198.34,SG,Singapore,中转,218 ms,59 Mbps,7589 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,39 ms,63 Mbps,8065 kB/s
8.219.161.129,443,8.219.161.129,SG,Singapore,中转,221 ms,57 Mbps,7328 kB/s
8.219.109.183,443,8.219.109.183,SG,Singapore,中转,219 ms,70 Mbps,9040 kB/s
8.219.106.156,443,8.219.106.156,SG,Singapore,中转,282 ms,76 Mbps,9824 kB/s
47.57.233.126,443,47.89.252.205,US,San Jose,隧道,208 ms,2 Mbps,263 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,304 ms,71 Mbps,9182 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,385 ms,41 Mbps,5277 kB/s
129.150.50.63,443,129.150.50.63,SG,Singapore,中转,225 ms,71 Mbps,9215 kB/s
8.219.174.213,443,8.219.174.213,SG,Singapore,中转,218 ms,66 Mbps,8474 kB/s
8.222.137.192,443,8.222.137.192,SG,Singapore,中转,225 ms,65 Mbps,8438 kB/s
8.219.222.98,443,8.219.222.98,SG,Singapore,中转,218 ms,68 Mbps,8802 kB/s
8.219.124.227,443,8.219.124.227,SG,Singapore,中转,354 ms,67 Mbps,8599 kB/s
8.218.204.128,443,8.218.204.128,HK,Hong Kong,中转,269 ms,31 Mbps,4049 kB/s
8.219.199.220,443,8.219.199.220,SG,Singapore,中转,219 ms,63 Mbps,8099 kB/s
130.61.83.37,443,130.61.83.37,DE,Frankfurt,中转,89 ms,218 Mbps,27955 kB/s
8.219.67.133,443,8.219.67.133,SG,Singapore,中转,219 ms,63 Mbps,8124 kB/s
8.219.103.65,443,8.219.103.65,SG,Singapore,中转,224 ms,59 Mbps,7637 kB/s
141.147.186.227,443,141.147.186.227,JP,Tokyo,中转,219 ms,60 Mbps,7788 kB/s
54.92.17.121,443,54.92.17.121,JP,Tokyo,中转,225 ms,98 Mbps,12595 kB/s
8.222.222.64,443,8.222.222.64,SG,Singapore,中转,219 ms,50 Mbps,6508 kB/s
