中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,102 ms,44 Mbps,5695 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,98 ms,252 Mbps,32358 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,28 ms,730 Mbps,93491 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,8 ms,67 Mbps,8630 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,37 ms,495 Mbps,63385 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,18 ms,28 Mbps,3608 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,89 ms,296 Mbps,37888 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,76 ms,372 Mbps,47718 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,68 ms,410 Mbps,52531 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,10 ms,654 Mbps,83763 kB/s
35.197.23.75,443,35.212.215.237,US,Seattle,隧道,80 ms,323 Mbps,41369 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,73 ms,222 Mbps,28467 kB/s
47.90.141.204,443,91.149.239.64,US,Los Angeles,隧道,14 ms,2 Mbps,382 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,85 ms,225 Mbps,28876 kB/s
35.230.79.26,443,35.212.215.237,US,Seattle,隧道,85 ms,314 Mbps,40243 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,102 ms,248 Mbps,31846 kB/s
192.18.134.231,443,192.18.134.231,US,San Jose,中转,100 ms,236 Mbps,30310 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,79 ms,47 Mbps,6085 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,102 ms,332 Mbps,42496 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,100 ms,49 Mbps,6386 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,71 ms,379 Mbps,48537 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,84 ms,328 Mbps,42086 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,85 ms,47 Mbps,6139 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,90 ms,216 Mbps,27648 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,122 ms,69 Mbps,8837 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,106 ms,43 Mbps,5552 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,108 ms,225 Mbps,28876 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,99 ms,29 Mbps,3794 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,103 ms,46 Mbps,5918 kB/s
168.138.149.17,443,168.138.149.17,BR,S
