中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,13 ms,564 Mbps,72192 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,44 ms,445 Mbps,57036 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,10 ms,384 Mbps,49152 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,80 ms,388 Mbps,49766 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,69 ms,305 Mbps,39116 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,53 ms,438 Mbps,56115 kB/s
35.230.79.26,443,34.169.20.76,US,Seattle,隧道,48 ms,488 Mbps,62464 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,57 ms,329 Mbps,42188 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,53 ms,573 Mbps,73420 kB/s
129.146.7.98,443,2a09:bac1:7680:e18::c:338,US,Los Angeles,隧道,64 ms,67 Mbps,8581 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,102 ms,435 Mbps,55705 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,64 ms,51 Mbps,6539 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,76 ms,343 Mbps,43929 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,128 ms,188 Mbps,24166 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,73 ms,46 Mbps,5917 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,108 ms,208 Mbps,26726 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,82 ms,312 Mbps,39936 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,51 ms,402 Mbps,51507 kB/s
35.197.23.75,443,34.169.20.76,US,Seattle,隧道,81 ms,493 Mbps,63180 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,57 ms,16 Mbps,2149 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,123 ms,234 Mbps,30003 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,27 ms,47 Mbps,6038 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,116 ms,42 Mbps,5450 kB/s
138.2.237.246,443,138.2.237.246,US,San Jose,中转,55 ms,1 Mbps,166 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,163 ms,162 Mbps,20787 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,114 ms,206 Mbps,26419 kB/s
144.22.252.124,443,144.22.252.124,BR,S
