中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,32 ms,759 Mbps,97177 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,7 ms,1232 Mbps,157696 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,1 ms,864 Mbps,110592 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,24 ms,618 Mbps,79155 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,24 ms,529 Mbps,67788 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,31 ms,774 Mbps,99123 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,36 ms,590 Mbps,75571 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,61 ms,312 Mbps,39936 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,76 ms,40 Mbps,5238 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,73 ms,349 Mbps,44748 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,108 ms,228 Mbps,29286 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,73 ms,295 Mbps,37785 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,109 ms,0 Mbps,114 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,163 ms,118 Mbps,15155 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,166 ms,127 Mbps,16281 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,143 ms,152 Mbps,19558 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,121 ms,4 Mbps,582 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,144 ms,43 Mbps,5512 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,169 ms,40 Mbps,5205 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,158 ms,44 Mbps,5650 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,182 ms,141 Mbps,18124 kB/s
158.101.130.149,443,2602:ffe4:407:21d9:0:b296:1490:1e60,SG,Singapore,隧道,183 ms,88 Mbps,11264 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,167 ms,43 Mbps,5522 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,182 ms,106 Mbps,13619 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,172 ms,92 Mbps,11776 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,194 ms,3 Mbps,384 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,164 ms,0 Mbps,93 kB/s
47.57.233.126,443,47.89.252.205,US,San Jose,隧道,163 ms,2 Mbps,294 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,179 ms,0 Mbps,23 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,219 ms,0 Mbps,42 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,169 ms,0 Mbps,4 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,28 ms,260 Mbps,33280 kB/s
