中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,26 ms,338 Mbps,43315 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,16 ms,1520 Mbps,194560 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,40 ms,2248 Mbps,287744 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,19 ms,1808 Mbps,231424 kB/s
35.197.23.75,443,34.168.30.104,US,Seattle,隧道,52 ms,840 Mbps,107520 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,42 ms,660 Mbps,84582 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,46 ms,721 Mbps,92364 kB/s
192.3.253.176,443,192.3.253.176,US,Seattle,中转,19 ms,596 Mbps,76288 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,105 ms,199 Mbps,25497 kB/s
34.82.76.253,443,34.105.57.113,US,Seattle,隧道,21 ms,928 Mbps,118784 kB/s
23.224.22.211,443,23.224.22.211,US,Los Angeles,中转,37 ms,46 Mbps,5890 kB/s
192.9.231.75,443,192.9.231.75,US,San Jose,中转,54 ms,59 Mbps,7572 kB/s
107.172.218.159,443,107.172.218.159,US,San Jose,中转,61 ms,695 Mbps,88985 kB/s
192.18.149.159,443,192.18.149.159,CA,Toronto,中转,60 ms,212 Mbps,27136 kB/s
146.235.218.129,443,146.235.218.129,US,San Jose,中转,2 ms,368 Mbps,47104 kB/s
35.230.79.26,443,34.168.30.104,US,Seattle,隧道,27 ms,904 Mbps,115712 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,69 ms,1568 Mbps,200704 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,16 ms,1016 Mbps,130048 kB/s
47.88.101.9,443,47.88.101.9,US,San Jose,中转,47 ms,364 Mbps,46592 kB/s
107.172.98.6,443,2a09:bac1:76c0:28::1d0:62,US,San Jose,隧道,3 ms,198 Mbps,25395 kB/s
107.174.192.7,443,107.174.192.7,US,San Jose,中转,128 ms,716 Mbps,91750 kB/s
138.3.222.135,443,138.3.222.135,JP,Tokyo,中转,103 ms,48 Mbps,6200 kB/s
34.145.83.113,443,2a09:bac5:b041:119::1c:29f,US,Seattle,隧道,22 ms,521 Mbps,66764 kB/s
45.154.15.101,443,45.154.15.101,CN,Seoul,中转,131 ms,15 Mbps,1989 kB/s
13.250.22.76,443,2406:da18:618:7e00:ce20:ada8:8c3b:960a,SG,Singapore,隧道,170 ms,3 Mbps,434 kB/s
198.23.196.40,443,198.23.196.40,US,Newark,中转,103 ms,196 Mbps,25190 kB/s
192.210.175.20,443,192.210.175.20,NL,Amsterdam,中转,151 ms,61 Mbps,7921 kB/s
34.154.129.158,443,2a0b:21c0:100a:1fa:0:4fe8:a6c2:8da9,DE,Frankfurt,隧道,165 ms,85 Mbps,10956 kB/s
23.95.166.181,443,23.95.166.181,US,Newark,中转,84 ms,241 Mbps,30924 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,156 ms,115 Mbps,14745 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,153 ms,85 Mbps,10956 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,147 ms,120 Mbps,15360 kB/s
138.2.6.56,443,138.2.6.56,JP,Tokyo,中转,105 ms,44 Mbps,5659 kB/s
23.94.182.23,443,23.94.182.23,US,Newark,中转,93 ms,69 Mbps,8858 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,157 ms,106 Mbps,13619 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,158 ms,113 Mbps,14540 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,73 ms,281 Mbps,36044 kB/s
140.238.49.199,443,140.238.49.199,JP,Tokyo,中转,104 ms,167 Mbps,21401 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,151 ms,38 Mbps,4933 kB/s
3.97.14.70,443,3.97.14.70,CA,Montréal,中转,167 ms,312 Mbps,39936 kB/s
150.230.63.93,443,150.230.63.93,JP,Tokyo,中转,150 ms,46 Mbps,5969 kB/s
13.127.95.206,443,13.127.95.206,IN,Mumbai,中转,231 ms,71 Mbps,9215 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,159 ms,45 Mbps,5851 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,155 ms,118 Mbps,15155 kB/s
34.118.80.175,443,2a0b:21c0:100a:1b0:0:8d7e:bcb4:c05c,DE,Frankfurt,隧道,172 ms,84 Mbps,10854 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,153 ms,116 Mbps,14950 kB/s
8.219.170.180,443,8.219.170.180,SG,Singapore,中转,254 ms,53 Mbps,6837 kB/s
8.222.254.91,443,8.222.254.91,SG,Singapore,中转,259 ms,52 Mbps,6733 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,258 ms,52 Mbps,6665 kB/s
8.219.240.160,443,8.219.240.160,SG,Singapore,中转,256 ms,58 Mbps,7475 kB/s
47.236.12.195,443,47.236.12.195,SG,Singapore,中转,254 ms,48 Mbps,6223 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,286 ms,3 Mbps,417 kB/s
