中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,22 ms,791 Mbps,101273 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,64 ms,323 Mbps,41369 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,31 ms,1 Mbps,199 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,72 ms,364 Mbps,46592 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,71 ms,386 Mbps,49459 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,69 ms,320 Mbps,40960 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,72 ms,270 Mbps,34611 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,89 ms,35 Mbps,4484 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,67 ms,452 Mbps,57856 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,69 ms,393 Mbps,50380 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,101 ms,294 Mbps,37683 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,92 ms,254 Mbps,32563 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,89 ms,252 Mbps,32256 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,97 ms,44 Mbps,5745 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,161 ms,128 Mbps,16384 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,175 ms,138 Mbps,17715 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,169 ms,40 Mbps,5217 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,172 ms,41 Mbps,5337 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,197 ms,37 Mbps,4740 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,233 ms,3 Mbps,398 kB/s
8.219.88.129,443,8.219.142.198,SG,Singapore,隧道,231 ms,5 Mbps,722 kB/s
