中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,15 ms,65 Mbps,8430 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,18 ms,724 Mbps,92672 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,55 ms,510 Mbps,65331 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,18 ms,840 Mbps,107520 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,15 ms,1216 Mbps,155648 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,56 ms,486 Mbps,62259 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,59 ms,435 Mbps,55705 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,53 ms,389 Mbps,49868 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,53 ms,439 Mbps,56217 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,51 ms,326 Mbps,41779 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,51 ms,473 Mbps,60620 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,55 ms,470 Mbps,60211 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,61 ms,472 Mbps,60518 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,112 ms,181 Mbps,23244 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,104 ms,181 Mbps,23244 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,113 ms,206 Mbps,26419 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,119 ms,241 Mbps,30924 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,112 ms,48 Mbps,6220 kB/s
141.144.204.181,443,2a0b:21c0:100a:1b7:0:340e:ef0d:34c8,DE,Frankfurt,隧道,116 ms,232 Mbps,29798 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,110 ms,47 Mbps,6138 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,143 ms,144 Mbps,18534 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,160 ms,41 Mbps,5326 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,150 ms,0 Mbps,56 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,153 ms,42 Mbps,5478 kB/s
131.186.22.251,443,130.162.140.114,KR,Seoul,隧道,187 ms,100 Mbps,12800 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,150 ms,43 Mbps,5604 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,176 ms,98 Mbps,12595 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,189 ms,35 Mbps,4584 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,190 ms,44 Mbps,5704 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,211 ms,30 Mbps,3879 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:9aca:acc0:c40f,SG,Singapore,隧道,224 ms,68 Mbps,8769 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,216 ms,32 Mbps,4147 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,252 ms,0 Mbps,16 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,61 ms,212 Mbps,27136 kB/s
47.57.233.126,443,47.254.17.16,US,San Jose,隧道,184 ms,0 Mbps,19 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,187 ms,0 Mbps,9 kB/s
