中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,6 ms,1280 Mbps,163840 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,13 ms,1248 Mbps,159744 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,48 ms,453 Mbps,58060 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,59 ms,452 Mbps,57856 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,71 ms,368 Mbps,47206 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,71 ms,356 Mbps,45568 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,92 ms,224 Mbps,28774 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,94 ms,45 Mbps,5885 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,88 ms,236 Mbps,30310 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,87 ms,361 Mbps,46284 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,69 ms,343 Mbps,43929 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,90 ms,32 Mbps,4194 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,80 ms,212 Mbps,27136 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,95 ms,44 Mbps,5658 kB/s
141.147.60.82,443,2a0b:21c0:1007:c7:0:6671:1aad:518,DE,Frankfurt,隧道,96 ms,240 Mbps,30720 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,96 ms,45 Mbps,5826 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,89 ms,229 Mbps,29388 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,92 ms,264 Mbps,33894 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,98 ms,258 Mbps,33075 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,168 ms,46 Mbps,5945 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,162 ms,134 Mbps,17203 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,174 ms,3 Mbps,399 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,183 ms,44 Mbps,5661 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,194 ms,84 Mbps,10752 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,209 ms,34 Mbps,4354 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,220 ms,30 Mbps,3961 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,237 ms,2 Mbps,298 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,202 ms,38 Mbps,4936 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,226 ms,0 Mbps,37 kB/s
168.138.165.174,443,168.138.165.174,SG,Seattle,中转,239 ms,30 Mbps,3887 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,368 ms,0 Mbps,10 kB/s
