中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,18 ms,340 Mbps,43622 kB/s
35.230.79.26,443,35.212.183.25,US,Seattle,隧道,38 ms,287 Mbps,36761 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,17 ms,1056 Mbps,135168 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,39 ms,544 Mbps,69632 kB/s
35.197.23.75,443,35.212.183.25,US,Seattle,隧道,40 ms,590 Mbps,75571 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,52 ms,453 Mbps,58060 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,37 ms,544 Mbps,69632 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,18 ms,798 Mbps,102195 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,136 ms,161 Mbps,20684 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,58 ms,6 Mbps,879 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,121 ms,47 Mbps,6128 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,138 ms,46 Mbps,5989 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,113 ms,226 Mbps,28979 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,120 ms,47 Mbps,6083 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,128 ms,46 Mbps,5947 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,141 ms,140 Mbps,18022 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,145 ms,153 Mbps,19660 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,151 ms,43 Mbps,5597 kB/s
193.122.124.215,443,132.226.239.169,KR,Seoul,隧道,163 ms,120 Mbps,15360 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,155 ms,42 Mbps,5408 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,165 ms,92 Mbps,11776 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,197 ms,79 Mbps,10137 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,201 ms,31 Mbps,4015 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,154 ms,43 Mbps,5615 kB/s
