中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,12 ms,1304 Mbps,166912 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,7 ms,56 Mbps,7281 kB/s
34.82.76.253,443,34.19.99.159,US,Seattle,隧道,75 ms,259 Mbps,33177 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,16 ms,776 Mbps,99430 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,7 ms,1104 Mbps,141312 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,6 ms,92 Mbps,11776 kB/s
35.230.79.26,443,35.212.209.68,US,Seattle,隧道,72 ms,269 Mbps,34508 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,57 ms,371 Mbps,47513 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,67 ms,334 Mbps,42803 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,91 ms,233 Mbps,29900 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,87 ms,47 Mbps,6037 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,90 ms,46 Mbps,5913 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,88 ms,38 Mbps,4965 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,94 ms,210 Mbps,26931 kB/s
35.197.23.75,443,35.212.209.68,US,Seattle,隧道,79 ms,328 Mbps,42086 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,94 ms,263 Mbps,33689 kB/s
130.162.144.191,443,2a09:bac5:4735:1a14::299:6d,KR,Seoul,隧道,207 ms,31 Mbps,4057 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,94 ms,42 Mbps,5431 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,91 ms,271 Mbps,34713 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,96 ms,51 Mbps,6636 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,94 ms,254 Mbps,32563 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,73 ms,57 Mbps,7366 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,246 ms,48 Mbps,6160 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,93 ms,51 Mbps,6557 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,160 ms,41 Mbps,5280 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,232 ms,29 Mbps,3802 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,210 ms,90 Mbps,11571 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,219 ms,35 Mbps,4573 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,171 ms,43 Mbps,5606 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,174 ms,1 Mbps,252 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,171 ms,37 Mbps,4812 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,216 ms,31 Mbps,4046 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,157 ms,139 Mbps,17817 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,212 ms,40 Mbps,5156 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,222 ms,89 Mbps,11468 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,247 ms,2 Mbps,316 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,196 ms,88 Mbps,11264 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,241 ms,3 Mbps,505 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,280 ms,21 Mbps,2716 kB/s
47.57.233.126,443,47.254.17.16,US,San Jose,隧道,201 ms,0 Mbps,17 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,213 ms,35 Mbps,4582 kB/s
193.123.80.245,443,193.123.80.245,AE,Paris,中转,202 ms,29 Mbps,3722 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,318 ms,0 Mbps,10 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,88 ms,34 Mbps,4446 kB/s
