中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,36 ms,603 Mbps,77209 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,28 ms,623 Mbps,79769 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,83 ms,405 Mbps,51916 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,102 ms,288 Mbps,36966 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,69 ms,408 Mbps,52224 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,95 ms,216 Mbps,27648 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,75 ms,392 Mbps,50278 kB/s
152.67.153.4,443,2a0b:21c0:1007:c9:0:eafd:8d2e:1149,DE,Frankfurt,隧道,117 ms,119 Mbps,15257 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,8 ms,91 Mbps,11673 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,86 ms,267 Mbps,34201 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,70 ms,270 Mbps,34611 kB/s
150.230.122.76,443,150.230.122.76,GB,London,中转,115 ms,235 Mbps,30105 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,42 ms,58 Mbps,7546 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,22 ms,430 Mbps,55091 kB/s
192.9.138.241,443,192.9.138.241,US,248 Mbps,31846 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,75 ms,260 Mbps,33382 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,120 ms,262 Mbps,33587 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,51 Mbps,6534 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,72 ms,519 Mbps,66457 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,94 ms,316 Mbps,40550 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,134 ms,239 Mbps,30617 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,73 ms,322 Mbps,41267 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,119 ms,245 Mbps,31436 kB/s
132.226.31.178,443,2a09:bac5:60e9:1173::1bd:119,US,Los Angeles,隧道,100 ms,44 Mbps,5677 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,72 ms,385 Mbps,49356 kB/s
130.162.228.90,443,130.162.228.90,DE,Frankfurt,中转,101 ms,41 Mbps,5354 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,174 ms,154 Mbps,19763 kB/s
129.146.7.98,443,2a09:bac1:76a0:e18::1bd:ed,US,Los Angeles,隧道,64 ms,44 Mbps,5706 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,101 ms,260 Mbps,33280 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,102 ms,326 Mbps,41779 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,104 ms,246 Mbps,31539 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,76 ms,1 Mbps,209 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,92 ms,44 Mbps,5735 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,126 ms,4 Mbps,570 kB/s
141.148.241.207,443,2a0b:21c0:100a:1b5:0:3be3:27dc:b666,DE,Frankfurt,隧道,104 ms,92 Mbps,11878 kB/s
129.146.60.210,443,129.146.60.210,US,Los Angeles,中转,66 ms,300 Mbps,38502 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,114 ms,178 Mbps,22835 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,218 ms,114 Mbps,14643 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,127 ms,39 Mbps,5096 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,100 ms,49 Mbps,6333 kB/s
129.159.26.154,443,2a0b:21c0:1007:1cb:0:a90:bc8d:ade4,DE,Frankfurt,隧道,120 ms,145 Mbps,18636 kB/s
165.1.74.145,443,165.1.74.145,US,San Jose,中转,98 ms,430 Mbps,55091 kB/s
