中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,7 ms,6 Mbps,862 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,19 ms,808 Mbps,103424 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,66 ms,323 Mbps,41369 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,69 ms,372 Mbps,47616 kB/s
35.230.79.26,443,35.212.236.25,US,Seattle,隧道,69 ms,356 Mbps,45670 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,111 ms,321 Mbps,41164 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,88 ms,392 Mbps,50278 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,73 ms,344 Mbps,44032 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,88 ms,44 Mbps,5659 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,76 ms,259 Mbps,33177 kB/s
35.197.23.75,443,35.212.236.25,US,Seattle,隧道,98 ms,380 Mbps,48742 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,92 ms,259 Mbps,33177 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,83 ms,308 Mbps,39424 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,95 ms,48 Mbps,6243 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,99 ms,252 Mbps,32358 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,96 ms,311 Mbps,39833 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,94 ms,50 Mbps,6454 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,164 ms,135 Mbps,17305 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,163 ms,43 Mbps,5555 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,163 ms,42 Mbps,5411 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,176 ms,41 Mbps,5269 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,202 ms,37 Mbps,4758 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,235 ms,29 Mbps,3714 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,233 ms,11 Mbps,1409 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,198 ms,35 Mbps,4533 kB/s
