中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.23.254.51,443,198.23.254.51,US,San Jose,中转,50 ms,324 Mbps,41472 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,55 ms,359 Mbps,45977 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,52 ms,141 Mbps,18124 kB/s
35.197.23.75,443,34.127.85.35,US,Seattle,隧道,51 ms,212 Mbps,27238 kB/s
35.230.79.26,443,34.127.85.35,US,Seattle,隧道,50 ms,477 Mbps,61132 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,55 ms,439 Mbps,56217 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,20 ms,604 Mbps,77312 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,24 ms,62 Mbps,8016 kB/s
152.67.78.184,443,152.67.78.184,CH,Zurich,中转,114 ms,50 Mbps,6419 kB/s
129.146.46.164,443,129.146.46.164,US,241 Mbps,30924 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,379 Mbps,48537 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,112 ms,204 Mbps,26112 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,16 ms,872 Mbps,111616 kB/s
47.88.93.96,443,47.251.149.51,US,San Jose,隧道,69 ms,3 Mbps,431 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,100 ms,42 Mbps,5469 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,108 ms,166 Mbps,21299 kB/s
138.3.254.39,443,138.3.254.39,189 Mbps,24268 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,61 ms,374 Mbps,47923 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,52 ms,420 Mbps,53760 kB/s
47.89.151.17,443,47.89.151.17,US,Ashburn,中转,71 ms,37 Mbps,4769 kB/s
