中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,1 ms,72 Mbps,9334 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,11 ms,724 Mbps,92774 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,2 ms,1736 Mbps,222208 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,297 Mbps,38092 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,3 ms,73 Mbps,9416 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,2 ms,1352 Mbps,173056 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,82 ms,43 Mbps,5609 kB/s
34.82.76.253,443,34.19.99.159,US,Seattle,隧道,67 ms,356 Mbps,45568 kB/s
35.230.79.26,443,35.212.209.68,US,Seattle,隧道,67 ms,223 Mbps,28569 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,97 ms,47 Mbps,6037 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,174 ms,36 Mbps,4688 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,99 ms,259 Mbps,33177 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,89 ms,47 Mbps,6037 kB/s
35.197.23.75,443,35.212.209.68,US,Seattle,隧道,71 ms,403 Mbps,51609 kB/s
141.147.98.27,443,2a0b:21c0:1007:1c8:0:629e:9f48:38a1,DE,Frankfurt,隧道,104 ms,117 Mbps,15052 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,68 ms,147 Mbps,18841 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,196 ms,83 Mbps,10649 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,97 ms,244 Mbps,31334 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,98 ms,317 Mbps,40652 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,78 ms,351 Mbps,44953 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,98 ms,228 Mbps,29286 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,75 ms,280 Mbps,35840 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,95 ms,44 Mbps,5660 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,92 ms,45 Mbps,5764 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,102 ms,43 Mbps,5522 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,112 ms,264 Mbps,33792 kB/s
130.162.144.191,443,2a09:bac5:4733:1482::20b:5e,KR,Seoul,隧道,224 ms,40 Mbps,5234 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,172 ms,133 Mbps,17100 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,176 ms,37 Mbps,4840 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,202 ms,35 Mbps,4486 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,225 ms,32 Mbps,4106 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,197 ms,98 Mbps,12595 kB/s
146.56.38.114,443,107.151.176.66,US,Los Angeles,隧道,257 ms,66 Mbps,8462 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,175 ms,3 Mbps,440 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,235 ms,32 Mbps,4196 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,217 ms,12 Mbps,1568 kB/s
8.222.199.55,443,47.84.41.244,SG,Hong Kong,隧道,234 ms,50 Mbps,6428 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,242 ms,3 Mbps,498 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,219 ms,14 Mbps,1915 kB/s
193.123.80.245,443,193.123.80.245,AE,Frankfurt,中转,200 ms,33 Mbps,4269 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,306 ms,0 Mbps,13 kB/s
