中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,27 ms,1768 Mbps,226304 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,2 ms,578 Mbps,74035 kB/s
35.230.79.26,443,35.212.176.58,US,Seattle,隧道,24 ms,904 Mbps,115712 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,19 ms,671 Mbps,85913 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,23 ms,896 Mbps,114688 kB/s
35.197.23.75,443,35.212.176.58,US,Seattle,隧道,22 ms,800 Mbps,102400 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,76 ms,3 Mbps,489 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,74 ms,384 Mbps,49254 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,106 ms,224 Mbps,28774 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,116 ms,47 Mbps,6091 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,115 ms,41 Mbps,5338 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,121 ms,31 Mbps,4010 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,156 ms,46 Mbps,5905 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,150 ms,41 Mbps,5258 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,156 ms,124 Mbps,15974 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,162 ms,119 Mbps,15257 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,155 ms,134 Mbps,17203 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,178 ms,41 Mbps,5368 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,138 ms,136 Mbps,17510 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,161 ms,42 Mbps,5449 kB/s
