中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,25 ms,77 Mbps,9932 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,3 ms,77 Mbps,9932 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,29 ms,589 Mbps,75468 kB/s
34.82.76.253,443,34.169.18.214,US,Seattle,隧道,66 ms,373 Mbps,47820 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,82 ms,47 Mbps,6019 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,35 ms,420 Mbps,53760 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,21 ms,60 Mbps,7682 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,95 ms,231 Mbps,29593 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,85 ms,41 Mbps,5297 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,96 ms,267 Mbps,34201 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,61 ms,306 Mbps,39219 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,25 ms,111 Mbps,14233 kB/s
47.90.141.204,443,91.149.239.70,US,Los Angeles,隧道,8 ms,36 Mbps,4611 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,111 ms,201 Mbps,25804 kB/s
35.197.23.75,443,35.212.152.186,US,Seattle,隧道,71 ms,413 Mbps,52940 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,97 ms,234 Mbps,30003 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,18 ms,64 Mbps,8253 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,94 ms,51 Mbps,6535 kB/s
35.230.79.26,443,35.212.152.186,US,Seattle,隧道,92 ms,391 Mbps,50073 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,82 ms,422 Mbps,54067 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,119 ms,258 Mbps,33075 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,104 ms,0 Mbps,44 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,61 ms,2 Mbps,341 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,92 ms,298 Mbps,38195 kB/s
130.61.23.77,443,130.61.23.77,,colo.txt:Frankfurt,中转,0 ms,199 Mbps,25497 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,105 ms,24 Mbps,3107 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,94 ms,318 Mbps,40755 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,122 ms,284 Mbps,36454 kB/s
141.144.197.160,443,98.98.166.186,US,Frankfurt,隧道,92 ms,282 Mbps,36147 kB/s
132.226.134.15,443,2a0b:21c0:1007:1ca:0:7640:9340:485c,DE,Frankfurt,隧道,99 ms,218 Mbps,27955 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,82 ms,337 Mbps,43212 kB/s
144.22.252.124,443,144.22.252.124,BR,S
