中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,16 ms,786 Mbps,100659 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,13 ms,42 Mbps,5450 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,69 ms,418 Mbps,53555 kB/s
34.82.76.253,443,34.168.86.105,US,Seattle,隧道,79 ms,316 Mbps,40550 kB/s
35.197.23.75,443,35.212.218.41,US,Seattle,隧道,74 ms,347 Mbps,44441 kB/s
35.230.79.26,443,35.212.218.41,US,Seattle,隧道,71 ms,367 Mbps,47001 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,22 ms,562 Mbps,71987 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,95 ms,239 Mbps,30617 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,94 ms,335 Mbps,42905 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,89 ms,240 Mbps,30822 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,86 ms,232 Mbps,29798 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,271 Mbps,34713 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,73 ms,356 Mbps,45568 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,69 ms,284 Mbps,36352 kB/s
129.146.46.164,443,129.146.46.164,,Los Angeles,中转,0 ms,202 Mbps,25907 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,72 ms,310 Mbps,39731 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,91 ms,41 Mbps,5338 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,69 ms,373 Mbps,47820 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,83 ms,237 Mbps,30412 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,80 ms,156 Mbps,19968 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,13 ms,20 Mbps,2569 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,87 ms,44 Mbps,5650 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,93 ms,50 Mbps,6466 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,97 ms,42 Mbps,5448 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,99 ms,28 Mbps,3630 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,171 ms,131 Mbps,16793 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,98 ms,226 Mbps,28979 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,98 ms,24 Mbps,3122 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,96 ms,12 Mbps,1616 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,173 ms,146 Mbps,18739 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,216 ms,128 Mbps,16486 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,203 ms,81 Mbps,10444 kB/s
129.159.84.71,443,129.159.84.71,US,Newark,中转,108 ms,0 Mbps,73 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,196 ms,88 Mbps,11264 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,226 ms,0 Mbps,121 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,238 ms,2 Mbps,338 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,206 ms,74 Mbps,9507 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,216 ms,4 Mbps,595 kB/s
130.162.144.191,443,2a09:bac1:3f00::22:129,KR,Seoul,隧道,203 ms,36 Mbps,4695 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,219 ms,90 Mbps,11571 kB/s
131.186.22.251,443,2602:ffe4:407:20da:0:51c5:f395:8c6f,SG,Singapore,隧道,256 ms,55 Mbps,7059 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,236 ms,5 Mbps,642 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,228 ms,25 Mbps,3225 kB/s
47.236.112.218,443,47.236.1.53,SG,Singapore,隧道,291 ms,40 Mbps,5222 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,255 ms,3 Mbps,466 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,200 ms,1 Mbps,170 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,256 ms,1 Mbps,182 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,204 ms,12 Mbps,1659 kB/s
193.123.80.245,443,193.123.80.245,AE,Paris,中转,191 ms,15 Mbps,1974 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,235 ms,0 Mbps,23 kB/s
