中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,9 ms,2080 Mbps,266240 kB/s
35.197.23.75,443,35.212.201.167,US,Seattle,隧道,23 ms,730 Mbps,93491 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,1 ms,456 Mbps,58470 kB/s
34.82.76.253,443,34.83.12.158,US,Seattle,隧道,26 ms,912 Mbps,116736 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,22 ms,701 Mbps,89804 kB/s
35.230.79.26,443,35.212.201.167,US,Seattle,隧道,23 ms,1024 Mbps,131072 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,1 ms,904 Mbps,115712 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,36 ms,464 Mbps,59494 kB/s
129.146.46.164,443,129.146.46.164,332 Mbps,42496 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,69 ms,6 Mbps,873 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,21 ms,445 Mbps,57036 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,60 ms,337 Mbps,43212 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,108 ms,224 Mbps,28774 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,115 ms,51 Mbps,6540 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,115 ms,45 Mbps,5873 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,167 ms,105 Mbps,13516 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,161 ms,108 Mbps,13824 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,140 ms,47 Mbps,6045 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,156 ms,43 Mbps,5627 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,168 ms,151 Mbps,19353 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,184 ms,0 Mbps,102 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,169 ms,44 Mbps,5725 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,241 ms,91 Mbps,11673 kB/s
