中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.23.196.40,443,198.23.196.40,US,Buffalo,中转,25 ms,605 Mbps,77516 kB/s
35.197.23.75,443,34.105.119.202,US,Seattle,隧道,54 ms,446 Mbps,57139 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,33 ms,1024 Mbps,131072 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,62 ms,319 Mbps,40857 kB/s
23.224.22.211,443,23.224.22.211,US,Los Angeles,中转,45 ms,46 Mbps,5916 kB/s
23.95.166.181,443,23.95.166.181,US,Buffalo,中转,45 ms,510 Mbps,65331 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,65 ms,413 Mbps,52940 kB/s
35.230.79.26,443,34.105.119.202,US,Seattle,隧道,55 ms,414 Mbps,53043 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,61 ms,364 Mbps,46592 kB/s
192.18.149.159,443,192.18.149.159,CA,Toronto,中转,15 ms,232 Mbps,29696 kB/s
47.88.101.9,443,47.88.101.9,US,San Jose,中转,51 ms,201 Mbps,25804 kB/s
47.89.191.155,443,47.89.191.155,US,Ashburn,中转,62 ms,28 Mbps,3689 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,52 ms,379 Mbps,48537 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,52 ms,397 Mbps,50892 kB/s
192.18.150.121,443,2a09:bac1:14a0:248::2ac:53,CA,Toronto,隧道,14 ms,407 Mbps,52121 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,112 ms,202 Mbps,25907 kB/s
34.145.83.113,443,2a09:bac5:b041:119::1c:29f,US,Seattle,隧道,49 ms,400 Mbps,51302 kB/s
3.97.14.70,443,3.97.14.70,CA,Montréal,中转,33 ms,548 Mbps,70246 kB/s
192.210.175.20,443,192.210.175.20,NL,Amsterdam,中转,96 ms,43 Mbps,5536 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,40 ms,548 Mbps,70246 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,147 ms,427 Mbps,54681 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,103 ms,210 Mbps,26931 kB/s
129.146.169.119,443,2603:c020:6:9488:3ad:8eeb:97ea:8a47,US,Los Angeles,隧道,74 ms,416 Mbps,53248 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,51 ms,423 Mbps,54169 kB/s
107.172.98.6,443,2a09:bac1:76e0:28::4:2f5,US,San Jose,隧道,88 ms,219 Mbps,28057 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,109 ms,119 Mbps,15257 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,100 ms,45 Mbps,5776 kB/s
34.82.76.253,443,34.105.57.113,US,Seattle,隧道,65 ms,436 Mbps,55910 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,105 ms,164 Mbps,21094 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,112 ms,416 Mbps,53248 kB/s
107.174.192.7,443,107.174.192.7,US,San Jose,中转,63 ms,392 Mbps,50278 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,103 ms,382 Mbps,48947 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,63 ms,318 Mbps,40755 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,143 ms,119 Mbps,15257 kB/s
34.118.80.175,443,2a0b:21c0:1007:1c8:0:3ba0:f0af:5e79,DE,Frankfurt,隧道,118 ms,129 Mbps,16588 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,112 ms,168 Mbps,21606 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,104 ms,42 Mbps,5461 kB/s
13.127.95.206,443,13.127.95.206,IN,Mumbai,中转,225 ms,61 Mbps,7860 kB/s
