中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.7.98,443,2a09:bac1:76e0:e18::1bd:fe,US,Los Angeles,隧道,65 ms,76 Mbps,9815 kB/s
198.46.188.190,443,2a09:bac1:76c0:118::c7:9,US,Buffalo,隧道,22 ms,81 Mbps,10444 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,7 ms,37 Mbps,4738 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,88 ms,816 Mbps,104448 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,74 ms,247 Mbps,31641 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,33 ms,610 Mbps,78131 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,91 ms,225 Mbps,28876 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,69 ms,337 Mbps,43212 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,73 ms,280 Mbps,35840 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,92 ms,50 Mbps,6420 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,141 ms,259 Mbps,33177 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,43 ms,692 Mbps,88576 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,67 ms,293 Mbps,37580 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,70 ms,270 Mbps,34611 kB/s
35.197.23.75,443,34.168.136.56,US,Seattle,隧道,81 ms,297 Mbps,38092 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,233 ms,331 Mbps,42393 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,98 ms,251 Mbps,32153 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,93 ms,226 Mbps,28979 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,91 ms,126 Mbps,16179 kB/s
