中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,5 ms,47 Mbps,6143 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,14 ms,7 Mbps,966 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,17 ms,856 Mbps,109568 kB/s
35.230.79.26,443,35.212.173.150,US,Seattle,隧道,66 ms,393 Mbps,50380 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,69 ms,351 Mbps,44953 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,63 ms,435 Mbps,55705 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,72 ms,304 Mbps,39014 kB/s
35.197.23.75,443,35.212.173.150,US,Seattle,隧道,73 ms,377 Mbps,48332 kB/s
34.82.76.253,443,34.105.52.138,US,Seattle,隧道,72 ms,381 Mbps,48844 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,232 Mbps,29696 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,72 ms,316 Mbps,40550 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,63 ms,375 Mbps,48025 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,94 ms,280 Mbps,35840 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,89 ms,45 Mbps,5874 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,88 ms,45 Mbps,5854 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,91 ms,46 Mbps,5888 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,102 ms,207 Mbps,26521 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,163 ms,112 Mbps,14438 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,183 ms,40 Mbps,5241 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,167 ms,36 Mbps,4641 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,176 ms,38 Mbps,4966 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,198 ms,35 Mbps,4582 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,211 ms,37 Mbps,4847 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,225 ms,33 Mbps,4262 kB/s
141.148.224.123,443,2606:f240:f00:6f50:0:755f:bdb7:58ea,DE,Salt Lake City,隧道,93 ms,32 Mbps,4161 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,222 ms,10 Mbps,1354 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,258 ms,31 Mbps,4028 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,244 ms,14 Mbps,1795 kB/s
