中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
23.224.22.211,443,23.224.22.211,US,Los Angeles,中转,53 ms,39 Mbps,5012 kB/s
198.46.188.190,443,2a09:bac1:76e0:118::c7:e,US,Buffalo,隧道,27 ms,86 Mbps,11059 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,16 ms,721 Mbps,92364 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,54 ms,426 Mbps,54579 kB/s
13.57.182.91,443,2a09:bac5:6447:28::4:256,US,San Jose,隧道,61 ms,308 Mbps,39424 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,27 ms,384 Mbps,49152 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,52 ms,408 Mbps,52224 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,61 ms,295 Mbps,37785 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,,Los Angeles,隧道,0 ms,6 Mbps,889 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,124 ms,196 Mbps,25190 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,38 ms,652 Mbps,83456 kB/s
198.12.97.48,443,198.12.97.48,US,Chicago,中转,36 ms,598 Mbps,76595 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,37 ms,374 Mbps,47923 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,82 ms,368 Mbps,47206 kB/s
47.89.191.155,443,47.89.191.155,US,Ashburn,中转,17 ms,20 Mbps,2676 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,52 ms,448 Mbps,57344 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,51 ms,409 Mbps,52428 kB/s
192.210.175.20,443,192.210.175.20,NL,Amsterdam,中转,97 ms,22 Mbps,2826 kB/s
35.197.23.75,443,35.197.115.232,US,Seattle,隧道,59 ms,455 Mbps,58265 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,53 ms,45 Mbps,5837 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,52 ms,50 Mbps,6422 kB/s
35.230.79.26,443,35.197.115.232,US,Seattle,隧道,53 ms,397 Mbps,50892 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,27 ms,567 Mbps,72601 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,176 ms,392 Mbps,50176 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,101 ms,207 Mbps,26521 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,107 ms,190 Mbps,24371 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,176 ms,339 Mbps,43417 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,147 ms,132 Mbps,16998 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,113 ms,199 Mbps,25497 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,171 ms,92 Mbps,11878 kB/s
34.65.176.142,443,2606:f240:f00:6acf:0:4e1b:f505:718c,US,Frankfurt,隧道,118 ms,173 Mbps,22220 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,57 ms,98 Mbps,12595 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,106 ms,116 Mbps,14950 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,111 ms,173 Mbps,22220 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,106 ms,44 Mbps,5704 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,110 ms,177 Mbps,22732 kB/s
146.70.175.113,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,100 ms,176 Mbps,22528 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,100 ms,45 Mbps,5841 kB/s
152.67.129.32,443,163.123.193.3,DE,Frankfurt,隧道,111 ms,102 Mbps,13107 kB/s
