中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,74 ms,249 Mbps,31948 kB/s
129.146.7.98,443,2a09:bac1:76a0:e18::26a:40,US,Los Angeles,隧道,65 ms,63 Mbps,8072 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,85 ms,229 Mbps,29388 kB/s
23.94.182.23,443,23.94.182.23,US,Buffalo,中转,25 ms,56 Mbps,7239 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,18 ms,554 Mbps,70963 kB/s
192.18.150.121,443,192.18.150.121,CA,Toronto,中转,88 ms,763 Mbps,97689 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,5 ms,32 Mbps,4140 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,64 ms,333 Mbps,42700 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,88 ms,270 Mbps,34611 kB/s
35.197.23.75,443,35.247.68.177,US,Seattle,隧道,72 ms,289 Mbps,37068 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,90 ms,108 Mbps,13824 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,68 ms,40 Mbps,5185 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,52 ms,532 Mbps,68096 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,85 ms,236 Mbps,30310 kB/s
107.172.98.6,443,107.172.98.6,US,San Jose,中转,89 ms,252 Mbps,32358 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,83 ms,347 Mbps,44441 kB/s
34.82.76.253,443,34.145.63.188,US,Seattle,隧道,71 ms,301 Mbps,38604 kB/s
192.9.138.241,443,192.9.138.241,211 Mbps,27033 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,97 ms,213 Mbps,27340 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,93 ms,47 Mbps,6071 kB/s
138.3.254.39,443,138.3.254.39,200 Mbps,25600 kB/s
23.224.22.211,443,23.224.22.211,US,Los Angeles,中转,77 ms,7 Mbps,997 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,90 ms,44 Mbps,5749 kB/s
35.230.79.26,443,35.247.68.177,US,Seattle,隧道,69 ms,302 Mbps,38707 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,112 Mbps,14438 kB/s
47.90.141.204,443,91.149.239.64,US,Los Angeles,隧道,31 ms,37 Mbps,4863 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,99 ms,236 Mbps,30208 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,93 ms,256 Mbps,32870 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,69 ms,78 Mbps,10035 kB/s
129.146.248.140,443,129.146.248.140,US,Los Angeles,中转,77 ms,204 Mbps,26214 kB/s
