中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,76 ms,281 Mbps,36044 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,92 ms,243 Mbps,31129 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,68 ms,291 Mbps,37273 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,74 ms,277 Mbps,35532 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,68 ms,319 Mbps,40857 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,92 ms,221 Mbps,28364 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,73 ms,264 Mbps,33792 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,25 ms,535 Mbps,68505 kB/s
138.3.254.39,443,138.3.254.39,DE,218 Mbps,27955 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,65 ms,40 Mbps,5200 kB/s
35.197.23.75,443,34.82.144.89,US,Seattle,隧道,68 ms,324 Mbps,41472 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,197 ms,244 Mbps,31232 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,72 ms,82 Mbps,10547 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,37 ms,57 Mbps,7386 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,91 ms,220 Mbps,28160 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,59 ms,523 Mbps,66969 kB/s
130.61.23.77,443,130.61.23.77,,colo.txt:Frankfurt,中转,0 ms,134 Mbps,17203 kB/s
35.230.79.26,443,34.82.144.89,US,Seattle,隧道,72 ms,295 Mbps,37785 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,57 ms,396 Mbps,50790 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,68 ms,244 Mbps,31334 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,117 ms,223 Mbps,28569 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,97 ms,47 Mbps,6104 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,124 ms,276 Mbps,35328 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,88 ms,213 Mbps,27340 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,89 ms,44 Mbps,5702 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,93 ms,40 Mbps,5147 kB/s
107.172.98.6,443,107.172.98.6,US,San Jose,中转,64 ms,364 Mbps,46592 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,96 ms,208 Mbps,26624 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,68 ms,302 Mbps,38707 kB/s
8.219.111.175,443,8.219.111.175,,Singapore,中转,0 ms,58 Mbps,7493 kB/s
141.147.84.59,443,2a0b:21c0:100a:1fa:0:8b1c:cde4:af94,DE,Frankfurt,隧道,96 ms,140 Mbps,17920 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,225 ms,71 Mbps,9136 kB/s
