中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,16 ms,677 Mbps,86732 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,41 ms,452 Mbps,57958 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,25 ms,6 Mbps,785 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,41 ms,540 Mbps,69120 kB/s
35.197.23.75,443,35.212.140.104,US,Seattle,隧道,51 ms,245 Mbps,31436 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,50 ms,416 Mbps,53350 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,53 ms,358 Mbps,45875 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,46 ms,554 Mbps,70963 kB/s
34.82.76.253,443,34.182.31.213,US,Seattle,隧道,55 ms,516 Mbps,66048 kB/s
35.230.79.26,443,35.212.140.104,US,Seattle,隧道,50 ms,498 Mbps,63795 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,51 ms,568 Mbps,72704 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,107 ms,52 Mbps,6690 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,127 ms,173 Mbps,22220 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,120 ms,226 Mbps,28979 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,128 ms,193 Mbps,24780 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,166 ms,166 Mbps,21299 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,147 ms,38 Mbps,4905 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,155 ms,43 Mbps,5572 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,153 ms,45 Mbps,5799 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,167 ms,44 Mbps,5694 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,197 ms,12 Mbps,1654 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,123 ms,43 Mbps,5527 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,215 ms,37 Mbps,4777 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,175 ms,130 Mbps,16691 kB/s
