中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
23.94.43.51,443,23.94.43.51,US,Seattle,中转,72 ms,269 Mbps,34508 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,30 ms,539 Mbps,69017 kB/s
23.224.22.211,443,23.224.22.211,CN,Los Angeles,中转,60 ms,43 Mbps,5563 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,94 ms,233 Mbps,29900 kB/s
35.230.79.26,443,34.19.50.134,US,Seattle,隧道,70 ms,333 Mbps,42700 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,21 ms,600 Mbps,76800 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,70 ms,327 Mbps,41881 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,38 ms,30 Mbps,3915 kB/s
138.3.254.39,443,138.3.254.39,,,中转,0 ms,228 Mbps,29184 kB/s
129.159.84.71,443,129.159.84.71,US,Newark,中转,22 ms,6 Mbps,874 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,160 ms,110 Mbps,14131 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,74 ms,172 Mbps,22016 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,78 ms,283 Mbps,36249 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,35 ms,552 Mbps,70656 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,57 ms,436 Mbps,55910 kB/s
198.46.188.190,443,2a09:bac5:a5fa:7cd::c7:12,US,Buffalo,隧道,17 ms,92 Mbps,11776 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,38 ms,133 Mbps,17100 kB/s
129.146.7.98,443,2a09:bac1:76e0:e18::26a:8d,US,Los Angeles,隧道,61 ms,67 Mbps,8594 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,93 ms,200 Mbps,25702 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,99 ms,202 Mbps,25907 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,73 ms,287 Mbps,36761 kB/s
8.219.237.250,443,8.219.237.250,SG,Singapore,中转,237 ms,63 Mbps,8128 kB/s
152.70.235.207,443,152.70.235.207,KR,Tokyo,中转,198 ms,34 Mbps,4421 kB/s
35.197.23.75,443,34.19.50.134,US,Seattle,隧道,67 ms,340 Mbps,43622 kB/s
34.82.76.253,443,34.83.21.22,US,Seattle,隧道,62 ms,370 Mbps,47411 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,94 ms,229 Mbps,29388 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,105 ms,216 Mbps,27750 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,64 ms,39 Mbps,5007 kB/s
