中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,312 Mbps,39936 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,53 ms,888 Mbps,113664 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,40 ms,1840 Mbps,235520 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,37 ms,74 Mbps,9588 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,48 Mbps,6153 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,15 ms,1432 Mbps,183296 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,41 ms,568 Mbps,72806 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,30 ms,699 Mbps,89497 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,69 ms,313 Mbps,40140 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,38 ms,676 Mbps,86630 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,133 ms,6 Mbps,853 kB/s
192.9.152.46,443,192.9.152.46,US,San Jose,中转,65 ms,126 Mbps,16179 kB/s
129.153.203.62,443,129.153.203.62,US,Los Angeles,中转,29 ms,397 Mbps,50892 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,27 ms,1416 Mbps,181248 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,33 ms,1792 Mbps,229376 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,119 ms,180 Mbps,23142 kB/s
47.88.93.96,443,47.251.149.51,US,San Jose,隧道,30 ms,4 Mbps,609 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,19 ms,67 Mbps,8582 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,54 ms,936 Mbps,119808 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,150 ms,39 Mbps,5000 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,77 ms,129 Mbps,16588 kB/s
130.162.250.180,443,2603:c020:8014:a8ee:cad4:eb37:5749:cafa,DE,Frankfurt,隧道,158 ms,77 Mbps,9920 kB/s
