中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.46.188.190,443,2a09:bac1:76a0:118::c7:d,US,Buffalo,隧道,22 ms,81 Mbps,10444 kB/s
129.146.169.119,443,2603:c020:6:9488:3ad:8eeb:97ea:8a47,US,Los Angeles,隧道,65 ms,332 Mbps,42598 kB/s
107.172.218.159,443,104.28.201.73,US,San Jose,隧道,70 ms,280 Mbps,35840 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,34 ms,592 Mbps,75878 kB/s
192.18.149.159,443,192.18.149.159,CA,Toronto,中转,20 ms,69 Mbps,8956 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,69 ms,337 Mbps,43212 kB/s
35.230.79.26,443,34.105.119.202,US,Seattle,隧道,72 ms,324 Mbps,41472 kB/s
107.174.88.162,443,107.174.88.162,US,San Jose,中转,71 ms,287 Mbps,36761 kB/s
198.23.196.40,443,198.23.196.40,US,Buffalo,中转,28 ms,644 Mbps,82534 kB/s
23.94.182.23,443,23.94.182.23,US,Buffalo,中转,70 ms,34 Mbps,4419 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,92 ms,325 Mbps,41676 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,84 ms,431 Mbps,55193 kB/s
47.88.101.9,443,47.88.101.9,US,San Jose,中转,67 ms,232 Mbps,29798 kB/s
47.89.191.155,443,47.89.191.155,US,Ashburn,中转,134 ms,48 Mbps,6186 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,92 ms,231 Mbps,29593 kB/s
35.197.23.75,443,34.105.119.202,US,Seattle,隧道,72 ms,303 Mbps,38809 kB/s
3.97.14.70,443,3.97.14.70,CA,Montréal,中转,49 ms,602 Mbps,77107 kB/s
192.210.175.20,443,192.210.175.20,NL,Amsterdam,中转,91 ms,43 Mbps,5607 kB/s
23.224.22.211,443,23.224.22.211,US,Los Angeles,中转,85 ms,48 Mbps,6233 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,44 ms,614 Mbps,78643 kB/s
107.172.98.6,443,107.172.98.6,US,San Jose,中转,71 ms,309 Mbps,39628 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,75 ms,247 Mbps,31641 kB/s
107.174.192.7,443,107.174.192.7,US,San Jose,中转,124 ms,304 Mbps,38912 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,72 ms,336 Mbps,43110 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,71 ms,293 Mbps,37580 kB/s
13.38.56.6,443,13.38.56.6,FR,Paris,中转,103 ms,250 Mbps,32051 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,79 ms,248 Mbps,31846 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,81 ms,241 Mbps,30924 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,111 ms,176 Mbps,22528 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,117 ms,266 Mbps,34099 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,185 ms,339 Mbps,43417 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,92 ms,218 Mbps,27955 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,88 ms,45 Mbps,5849 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,72 ms,262 Mbps,33587 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,93 ms,192 Mbps,24576 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,90 ms,194 Mbps,24883 kB/s
192.3.253.176,443,192.3.253.176,US,Seattle,中转,81 ms,200 Mbps,25702 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,113 ms,50 Mbps,6411 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,232 ms,327 Mbps,41881 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,90 ms,248 Mbps,31744 kB/s
13.127.95.206,443,13.127.95.206,IN,Mumbai,中转,205 ms,80 Mbps,10240 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,87 ms,6 Mbps,854 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,155 ms,123 Mbps,15769 kB/s
8.219.170.180,443,8.219.170.180,SG,Singapore,中转,251 ms,58 Mbps,7539 kB/s
8.222.254.91,443,8.222.254.91,SG,Singapore,中转,249 ms,56 Mbps,7268 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,226 ms,2 Mbps,329 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,248 ms,55 Mbps,7057 kB/s
47.236.12.195,443,47.236.12.195,SG,Singapore,中转,248 ms,58 Mbps,7464 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,249 ms,48 Mbps,6188 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,251 ms,50 Mbps,6487 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,199 ms,80 Mbps,10342 kB/s
