中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,40 ms,556 Mbps,71270 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,49 ms,66 Mbps,8516 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,94 ms,288 Mbps,36864 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,28 ms,696 Mbps,89190 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,101 ms,45 Mbps,5851 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,77 ms,419 Mbps,53657 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,112 ms,32 Mbps,4096 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,48 ms,1 Mbps,229 kB/s
35.230.79.26,443,35.212.227.11,US,Seattle,隧道,74 ms,315 Mbps,40345 kB/s
34.82.76.253,443,34.83.158.48,US,Seattle,隧道,79 ms,292 Mbps,37376 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,67 ms,371 Mbps,47513 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,104 ms,233 Mbps,29900 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,14 ms,164 Mbps,20992 kB/s
141.148.227.212,443,2606:f240:f00:dd8d:0:78c4:2e45:ce96,US,Frankfurt,隧道,94 ms,227 Mbps,29081 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,68 ms,470 Mbps,60211 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,25 ms,509 Mbps,65228 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,95 ms,208 Mbps,26624 kB/s
35.197.23.75,443,35.212.227.11,US,Seattle,隧道,76 ms,333 Mbps,42700 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,91 ms,262 Mbps,33587 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,120 ms,260 Mbps,33382 kB/s
152.70.61.187,443,2a0b:21c0:1007:1c7:0:3ab:7a32:8833,DE,Frankfurt,隧道,116 ms,127 Mbps,16281 kB/s
