中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,37 ms,520 Mbps,66560 kB/s
34.154.129.158,443,2a0b:21c0:100a:1b5:0:413b:5035:4073,DE,Frankfurt,隧道,102 ms,124 Mbps,15872 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,68 ms,246 Mbps,31539 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,41 ms,508 Mbps,65126 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,83 ms,47 Mbps,6120 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,64 ms,38 Mbps,4902 kB/s
43.153.103.203,443,43.153.103.203,,San Jose,中转,0 ms,291 Mbps,37273 kB/s
129.146.7.98,443,2a09:bac5:60eb:78::c:367,US,Los Angeles,隧道,65 ms,74 Mbps,9477 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,38 ms,28 Mbps,3673 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,80 ms,611 Mbps,78233 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,132 ms,344 Mbps,44032 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,80 ms,7 Mbps,940 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,90 ms,214 Mbps,27443 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,88 ms,181 Mbps,23244 kB/s
168.138.66.11,443,168.138.66.11,CA,Toronto,中转,26 ms,62 Mbps,7938 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,89 ms,38 Mbps,4986 kB/s
138.3.254.39,443,138.3.254.39,,colo.txt:Frankfurt,中转,0 ms,245 Mbps,31436 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,74 ms,308 Mbps,39424 kB/s
35.230.79.26,443,34.83.26.184,US,Seattle,隧道,68 ms,330 Mbps,42291 kB/s
129.146.46.164,443,129.146.46.164,85 Mbps,10956 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,86 ms,50 Mbps,6450 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,76 ms,30 Mbps,3958 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,84 ms,248 Mbps,31744 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,145 ms,308 Mbps,39424 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,85 ms,237 Mbps,30412 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,77 ms,279 Mbps,35737 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,73 ms,289 Mbps,37068 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,97 ms,276 Mbps,35328 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,160 ms,109 Mbps,14028 kB/s
35.197.23.75,443,34.83.26.184,US,Seattle,隧道,99 ms,336 Mbps,43008 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,89 ms,47 Mbps,6106 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,193 ms,232 Mbps,29696 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,81 ms,247 Mbps,31641 kB/s
143.47.186.88,443,2a0b:21c0:100a:1b4:0:a318:1037:1463,DE,Frankfurt,隧道,104 ms,124 Mbps,15974 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,92 ms,297 Mbps,38092 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,70 ms,249 Mbps,31948 kB/s
141.147.69.198,443,98.98.156.22,AE,Frankfurt,隧道,93 ms,100 Mbps,12800 kB/s
130.61.239.203,443,130.61.239.203,DE,Frankfurt,中转,90 ms,190 Mbps,24371 kB/s
152.67.65.201,443,152.67.65.201,CH,Milan,中转,95 ms,47 Mbps,6115 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,87 ms,242 Mbps,31027 kB/s
129.154.50.220,443,129.154.50.220,KR,Hong Kong,中转,188 ms,79 Mbps,10137 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,225 ms,2 Mbps,337 kB/s
144.24.189.21,443,144.24.189.21,DE,Frankfurt,中转,90 ms,49 Mbps,6286 kB/s
129.150.37.203,443,129.150.37.203,SG,Singapore,中转,223 ms,62 Mbps,8039 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,205 ms,84 Mbps,10854 kB/s
138.3.222.135,443,138.3.222.135,JP,Tokyo,中转,216 ms,38 Mbps,4949 kB/s
8.219.5.10,443,8.219.5.10,SG,Singapore,中转,274 ms,69 Mbps,8884 kB/s
144.22.252.124,443,144.22.252.124,BR,S
