中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.46.188.190,443,2a09:bac5:a5fa:7cd::c7:9,US,Buffalo,隧道,27 ms,94 Mbps,12083 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,80 ms,221 Mbps,28364 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,17 ms,255 Mbps,32665 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,37 ms,460 Mbps,58982 kB/s
5.161.50.246,443,5.161.50.246,US,Ashburn,中转,19 ms,1088 Mbps,139264 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,37 ms,37 Mbps,4832 kB/s
35.197.23.75,443,34.168.165.202,US,Seattle,隧道,73 ms,326 Mbps,41779 kB/s
141.144.232.159,443,141.144.232.159,DE,Frankfurt,中转,92 ms,46 Mbps,5955 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,65 ms,519 Mbps,66457 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,61 ms,47 Mbps,6129 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,81 ms,46 Mbps,5895 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,69 ms,264 Mbps,33792 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,73 ms,263 Mbps,33689 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,11 ms,1040 Mbps,133120 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,88 ms,71 Mbps,9148 kB/s
132.145.152.194,443,132.145.152.194,US,Ashburn,中转,94 ms,888 Mbps,113664 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,32 ms,537 Mbps,68812 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,37 ms,405 Mbps,51916 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,74 ms,284 Mbps,36454 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,82 ms,306 Mbps,39219 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,158 ms,297 Mbps,38092 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,74 ms,272 Mbps,34816 kB/s
8.211.47.216,443,2a0b:21c0:100a:1b1:0:1f7c:df21:86ff,DE,Frankfurt,隧道,88 ms,120 Mbps,15462 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,83 ms,232 Mbps,29696 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,100 ms,288 Mbps,36864 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,87 ms,214 Mbps,27443 kB/s
146.190.114.215,443,2604:a880:4:1d0::340:a000,US,San Jose,隧道,73 ms,242 Mbps,31027 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,233 ms,212 Mbps,27238 kB/s
152.67.254.70,443,152.67.254.70,US,San Jose,中转,75 ms,41 Mbps,5311 kB/s
35.230.79.26,443,34.168.165.202,US,Seattle,隧道,72 ms,276 Mbps,35328 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,87 ms,204 Mbps,26112 kB/s
192.18.134.28,443,2a09:bac5:6440:28::4:2de,US,San Jose,隧道,98 ms,41 Mbps,5359 kB/s
132.145.66.113,443,2a0b:21c0:100a:1b5:0:ae7f:54d9:e1c7,DE,Frankfurt,隧道,93 ms,132 Mbps,16896 kB/s
141.147.97.37,443,141.147.97.37,GB,London,中转,80 ms,275 Mbps,35225 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,74 ms,310 Mbps,39731 kB/s
141.144.207.134,443,2606:f240:f00:2be4:0:452c:2397:66e8,US,Frankfurt,隧道,197 ms,217 Mbps,27852 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,89 ms,230 Mbps,29491 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,160 ms,224 Mbps,28672 kB/s
130.162.184.173,443,130.162.184.173,GB,London,中转,80 ms,49 Mbps,6370 kB/s
8.219.201.8,443,8.219.201.8,SG,Singapore,中转,221 ms,61 Mbps,7918 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,70 ms,38 Mbps,4885 kB/s
138.2.157.236,443,2603:c020:8000:3988:fde5:6ac8:8a74:5529,DE,Frankfurt,隧道,108 ms,217 Mbps,27852 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,218 ms,60 Mbps,7744 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,106 ms,47 Mbps,6071 kB/s
152.67.78.184,443,152.67.78.184,CH,Frankfurt,中转,109 ms,39 Mbps,5038 kB/s
8.211.42.180,443,2a0b:21c0:1007:cb:0:764e:5240:12be,DE,Frankfurt,隧道,101 ms,116 Mbps,14848 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,223 ms,58 Mbps,7464 kB/s
8.219.174.213,443,8.219.174.213,SG,Singapore,中转,226 ms,66 Mbps,8468 kB/s
8.218.204.128,443,8.218.204.128,HK,Hong Kong,中转,293 ms,56 Mbps,7255 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,214 ms,35 Mbps,4598 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,195 ms,90 Mbps,11571 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,289 ms,2 Mbps,309 kB/s
129.150.37.203,443,129.150.37.203,SG,Singapore,中转,222 ms,51 Mbps,6539 kB/s
138.3.222.33,443,138.3.222.33,JP,Tokyo,中转,216 ms,23 Mbps,3057 kB/s
8.219.106.156,443,8.219.106.156,SG,Singapore,中转,221 ms,67 Mbps,8677 kB/s
8.219.190.62,443,8.219.190.62,SG,Singapore,中转,396 ms,55 Mbps,7157 kB/s
8.219.161.129,443,8.219.161.129,SG,Singapore,中转,219 ms,71 Mbps,9206 kB/s
146.56.161.229,443,146.56.161.229,KR,Tokyo,中转,184 ms,84 Mbps,10752 kB/s
129.154.50.220,443,129.154.50.220,KR,Osaka,中转,189 ms,84 Mbps,10752 kB/s
8.219.67.133,443,8.219.67.133,SG,Singapore,中转,220 ms,72 Mbps,9242 kB/s
8.219.84.214,443,8.219.84.214,SG,Singapore,中转,223 ms,61 Mbps,7869 kB/s
141.147.186.227,443,141.147.186.227,JP,Tokyo,中转,217 ms,64 Mbps,8203 kB/s
8.217.121.210,443,8.217.121.210,HK,Hong Kong,中转,216 ms,58 Mbps,7454 kB/s
18.159.105.97,443,3.68.128.205,DE,,隧道,88 ms,215 Mbps,27545 kB/s
18.130.168.34,443,18.130.168.34,GB,,中转,80 ms,278 Mbps,35635 kB/s
8.219.200.145,443,8.219.200.145,SG,Singapore,中转,223 ms,66 Mbps,8468 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,229 ms,33 Mbps,4333 kB/s
8.219.66.156,443,8.219.66.156,SG,Tokyo,中转,225 ms,51 Mbps,6546 kB/s
44.230.218.23,443,54.212.217.183,US,,隧道,83 ms,6 Mbps,819 kB/s
18.191.122.211,443,3.130.94.216,US,,隧道,25 ms,524 Mbps,67072 kB/s
3.138.59.154,443,3.130.94.216,US,,隧道,140 ms,716 Mbps,91648 kB/s
8.218.148.106,443,8.218.148.106,HK,,中转,209 ms,0 Mbps,4 kB/s
18.192.93.64,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,90 ms,212 Mbps,27136 kB/s
35.183.163.195,443,15.157.61.90,CA,,隧道,19 ms,912 Mbps,116736 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,83 ms,244 Mbps,31334 kB/s
3.127.55.133,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,90 ms,228 Mbps,29286 kB/s
204.110.220.3,443,204.110.220.67,US,,隧道,86 ms,218 Mbps,27955 kB/s
144.21.51.110,443,144.21.51.110,GB,London,中转,82 ms,247 Mbps,31641 kB/s
18.185.254.189,443,3.68.128.205,DE,,隧道,90 ms,224 Mbps,28672 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,224 ms,0 Mbps,56 kB/s
3.67.232.136,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,161 ms,224 Mbps,28672 kB/s
18.156.209.101,443,3.68.128.205,DE,,隧道,96 ms,222 Mbps,28467 kB/s
