中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,3 ms,86 Mbps,11059 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,112 ms,218 Mbps,27955 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,70 ms,3 Mbps,494 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,39 ms,732 Mbps,93798 kB/s
192.18.134.22,443,192.18.134.22,US,San Jose,中转,95 ms,246 Mbps,31539 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,91 ms,209 Mbps,26828 kB/s
129.80.222.224,443,129.80.222.224,US,Ashburn,中转,12 ms,254 Mbps,32563 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,31 ms,457 Mbps,58572 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,169 ms,107 Mbps,13721 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,98 ms,406 Mbps,52019 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,115 ms,45 Mbps,5794 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,65 ms,156 Mbps,20070 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,102 ms,254 Mbps,32563 kB/s
138.3.254.39,443,138.3.254.39,228 Mbps,29184 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,15 ms,59 Mbps,7633 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,102 ms,267 Mbps,34201 kB/s
129.146.7.98,443,2a09:bac5:60ec:1846::26b:7c,US,Los Angeles,隧道,77 ms,69 Mbps,8940 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,150 ms,164 Mbps,21094 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,27 ms,75 Mbps,9707 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,74 ms,367 Mbps,47001 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,92 ms,262 Mbps,33587 kB/s
192.9.158.188,443,2a09:bac1:7680:1cf0::1d2:58,US,San Jose,隧道,69 ms,156 Mbps,20070 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,119 ms,220 Mbps,28160 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,45 Mbps,5774 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,74 ms,443 Mbps,56729 kB/s
144.21.41.136,443,2a0b:21c0:1007:1cb:0:d45a:d6f7:18e8,DE,Frankfurt,隧道,104 ms,260 Mbps,33382 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,95 ms,0 Mbps,108 kB/s
129.146.168.102,443,104.28.237.112,US,Los Angeles,隧道,78 ms,35 Mbps,4499 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,189 ms,87 Mbps,11161 kB/s
130.61.23.77,443,130.61.23.77,DE,167 Mbps,21401 kB/s
47.91.18.127,443,47.91.18.127,JP,Tokyo,中转,172 ms,0 Mbps,27 kB/s
140.238.126.249,443,2a0b:21c0:100a:1b2:0:3cbf:2a47:28da,DE,Amsterdam,隧道,126 ms,113 Mbps,14540 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,75 ms,318 Mbps,40755 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,104 ms,24 Mbps,3120 kB/s
152.70.56.107,443,2606:f240:f00:dd8d:0:6637:5218:a18a,US,Frankfurt,隧道,97 ms,138 Mbps,17715 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,91 ms,42 Mbps,5465 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,65 ms,34 Mbps,4409 kB/s
152.70.46.37,443,2a0b:21c0:1007:1ca:0:e6d9:689b:f44f,DE,Frankfurt,隧道,93 ms,133 Mbps,17100 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,90 ms,283 Mbps,36249 kB/s
130.162.144.191,443,2a09:bac1:3f20:90::22:113,KR,Seoul,隧道,187 ms,33 Mbps,4340 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,84 ms,390 Mbps,49971 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,94 ms,0 Mbps,123 kB/s
132.226.31.178,443,2a09:bac5:60ec:183c::26a:90,US,Los Angeles,隧道,83 ms,42 Mbps,5497 kB/s
193.123.58.34,443,2a0b:21c0:100a:1b1:0:7dd7:e5ed:ba33,DE,Frankfurt,隧道,106 ms,256 Mbps,32768 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,130 ms,122 Mbps,15667 kB/s
141.144.227.227,443,2a0b:21c0:1007:c7:0:f5ec:a4ab:4f02,DE,Frankfurt,隧道,105 ms,143 Mbps,18329 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,212 ms,104 Mbps,13312 kB/s
