中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.230.79.26,443,34.169.20.76,US,Seattle,隧道,78 ms,310 Mbps,39731 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,84 ms,363 Mbps,46489 kB/s
34.82.76.253,443,34.19.48.92,US,Seattle,隧道,69 ms,381 Mbps,48844 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,85 ms,38 Mbps,4913 kB/s
129.146.7.98,443,2a09:bac1:76c0:e18::1bd:d6,US,Los Angeles,隧道,76 ms,47 Mbps,6086 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,52 ms,480 Mbps,61440 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,38 ms,524 Mbps,67174 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,116 ms,182 Mbps,23347 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,80 ms,170 Mbps,21811 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,83 ms,273 Mbps,35020 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,125 ms,152 Mbps,19558 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,92 ms,228 Mbps,29184 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,103 ms,232 Mbps,29696 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,108 ms,244 Mbps,31232 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,87 ms,400 Mbps,51200 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,83 ms,228 Mbps,29286 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,90 ms,279 Mbps,35737 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,91 ms,214 Mbps,27443 kB/s
35.197.23.75,443,34.169.20.76,US,Seattle,隧道,98 ms,299 Mbps,38297 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,95 ms,205 Mbps,26316 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,83 ms,41 Mbps,5307 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,83 ms,43 Mbps,5552 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,87 ms,133 Mbps,17100 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,109 ms,25 Mbps,3288 kB/s
152.67.44.30,443,152.67.44.30,BR,São Paulo,中转,148 ms,39 Mbps,4998 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,174 ms,120 Mbps,15462 kB/s
130.61.170.78,443,130.61.170.78,DE,Frankfurt,中转,98 ms,94 Mbps,12083 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,85 ms,271 Mbps,34713 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,126 ms,220 Mbps,28262 kB/s
152.67.65.201,443,152.67.65.201,CH,Zurich,中转,121 ms,38 Mbps,4932 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,208 ms,39 Mbps,5079 kB/s
134.65.59.100,443,134.65.59.100,GB,London,中转,120 ms,0 Mbps,35 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,220 ms,95 Mbps,12185 kB/s
141.147.50.203,443,2a0b:21c0:100a:1b1:0:6651:2906:7224,DE,Frankfurt,隧道,132 ms,121 Mbps,15564 kB/s
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,215 ms,31 Mbps,4003 kB/s
3.138.59.154,443,3.130.64.226,US,,隧道,26 ms,619 Mbps,79257 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,208 ms,35 Mbps,4525 kB/s
129.159.241.172,443,129.159.241.172,DE,,中转,87 ms,75 Mbps,9704 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,210 ms,39 Mbps,5039 kB/s
131.186.28.236,443,131.186.28.236,KR,Seoul,中转,236 ms,33 Mbps,4344 kB/s
146.56.161.229,443,146.56.161.229,KR,Seoul,中转,209 ms,79 Mbps,10137 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,223 ms,32 Mbps,4208 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,201 ms,82 Mbps,10547 kB/s
129.154.46.115,443,2a09:bac1:3680:40::10d:17,IN,Hyderabad,隧道,212 ms,36 Mbps,4677 kB/s
129.154.59.99,443,129.154.59.99,KR,Seoul,中转,196 ms,27 Mbps,3547 kB/s
47.90.141.204,443,91.149.239.70,US,Los Angeles,隧道,84 ms,2 Mbps,347 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,243 ms,68 Mbps,8815 kB/s
