中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,326 Mbps,41779 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,215 ms,296 Mbps,37888 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,30 ms,488 Mbps,62566 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,93 ms,202 Mbps,25907 kB/s
35.230.79.26,443,35.247.68.177,US,Seattle,隧道,74 ms,113 Mbps,14540 kB/s
23.94.182.23,443,23.94.182.23,US,Buffalo,中转,74 ms,188 Mbps,24064 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,91 ms,102 Mbps,13107 kB/s
107.172.98.6,443,107.172.98.6,US,San Jose,中转,64 ms,271 Mbps,34713 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,65 ms,252 Mbps,32358 kB/s
192.18.150.121,443,192.18.150.121,CA,Toronto,中转,15 ms,788 Mbps,100864 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,78 ms,431 Mbps,55193 kB/s
23.224.22.211,443,23.224.22.211,US,Los Angeles,中转,60 ms,46 Mbps,5898 kB/s
35.197.23.75,443,35.247.68.177,US,Seattle,隧道,68 ms,324 Mbps,41574 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,69 ms,363 Mbps,46489 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,69 ms,300 Mbps,38400 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,94 ms,225 Mbps,28876 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,69 ms,290 Mbps,37171 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,90 ms,207 Mbps,26521 kB/s
192.9.138.241,443,192.9.138.241,US,249 Mbps,31948 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,96 ms,100 Mbps,12902 kB/s
104.168.13.195,443,104.168.13.195,US,San Jose,中转,78 ms,308 Mbps,39526 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,85 ms,48 Mbps,6182 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,79 ms,221 Mbps,28364 kB/s
192.3.253.176,443,192.3.253.176,US,Seattle,中转,76 ms,219 Mbps,28057 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,99 ms,78 Mbps,10035 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,107 ms,50 Mbps,6474 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,7 ms,34 Mbps,4377 kB/s
34.154.56.128,443,2a0b:21c0:1007:1cb:0:5c3:cb78:f141,DE,Frankfurt,隧道,99 ms,218 Mbps,27955 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,94 ms,214 Mbps,27443 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,90 ms,51 Mbps,6593 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,66 ms,516 Mbps,66048 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,229 Mbps,29388 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,161 ms,113 Mbps,14540 kB/s
132.226.205.63,443,2606:f240:f00:83a7:0:9ccc:cebd:7133,US,Frankfurt,隧道,188 ms,203 Mbps,26009 kB/s
23.90.151.62,443,23.90.151.62,DE,Frankfurt,中转,96 ms,204 Mbps,26112 kB/s
8.219.240.160,443,8.219.240.160,SG,Singapore,中转,235 ms,65 Mbps,8395 kB/s
141.144.199.94,443,2a0b:21c0:100a:1b1:0:79e3:2288:c1c,DE,Frankfurt,隧道,93 ms,96 Mbps,12288 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,222 ms,65 Mbps,8345 kB/s
8.222.225.193,443,8.222.225.193,SG,Singapore,中转,380 ms,4 Mbps,590 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,223 ms,66 Mbps,8524 kB/s
8.219.52.156,443,8.219.52.156,SG,Singapore,中转,221 ms,25 Mbps,3205 kB/s
8.219.60.54,443,8.219.60.54,SG,Singapore,中转,224 ms,62 Mbps,8037 kB/s
8.222.193.65,443,8.222.193.65,64 Mbps,8261 kB/s
8.222.193.65,,,隧道,0 ms,null Mbps,null kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,106 ms,272 Mbps,34918 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,203 ms,72 Mbps,9269 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,228 ms,2 Mbps,262 kB/s
152.70.248.96,443,2a09:bac1:3f60:90::22:dc,KR,Seoul,隧道,185 ms,2 Mbps,262 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,214 ms,34 Mbps,4376 kB/s
8.219.170.232,443,8.219.170.232,SG,Singapore,中转,219 ms,66 Mbps,8520 kB/s
138.3.222.33,443,138.3.222.33,JP,Tokyo,中转,340 ms,2 Mbps,351 kB/s
47.245.86.230,443,47.245.86.230,SG,Singapore,中转,237 ms,54 Mbps,6949 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,228 ms,60 Mbps,7771 kB/s
8.219.4.122,443,8.219.4.122,SG,Singapore,中转,220 ms,55 Mbps,7143 kB/s
8.219.84.214,443,8.219.84.214,SG,Singapore,中转,238 ms,68 Mbps,8826 kB/s
129.154.50.220,443,129.154.50.220,KR,Hong Kong,中转,185 ms,82 Mbps,10547 kB/s
18.163.233.64,443,18.163.233.64,HK,Hong Kong,中转,208 ms,81 Mbps,10444 kB/s
146.56.161.229,443,146.56.161.229,KR,Hong Kong,中转,186 ms,81 Mbps,10444 kB/s
8.222.214.231,443,8.222.214.231,SG,Singapore,中转,307 ms,59 Mbps,7644 kB/s
204.110.220.3,443,204.110.220.223,US,,隧道,79 ms,188 Mbps,24064 kB/s
18.236.13.188,443,204.110.220.101,US,,隧道,96 ms,197 Mbps,25292 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,216 ms,61 Mbps,7901 kB/s
44.230.218.23,443,54.212.217.183,US,,隧道,81 ms,7 Mbps,913 kB/s
18.237.22.14,443,18.237.22.14,US,,中转,84 ms,199 Mbps,25497 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,216 ms,8 Mbps,1031 kB/s
132.226.10.65,443,132.226.10.65,JP,Singapore,中转,217 ms,36 Mbps,4711 kB/s
8.219.66.156,443,8.219.66.156,SG,Tokyo,中转,225 ms,65 Mbps,8369 kB/s
18.191.122.211,443,3.13.180.72,US,,隧道,19 ms,397 Mbps,50892 kB/s
34.150.180.124,443,34.150.180.124,US,,中转,80 ms,674 Mbps,86323 kB/s
129.151.152.254,443,129.151.152.254,AE,Amsterdam,中转,193 ms,2 Mbps,320 kB/s
34.69.150.180,443,34.69.150.180,US,,中转,31 ms,527 Mbps,67481 kB/s
18.130.168.34,443,18.130.168.34,GB,,中转,93 ms,228 Mbps,29184 kB/s
34.70.91.86,443,34.70.91.86,US,,中转,60 ms,563 Mbps,72089 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,212 ms,3 Mbps,401 kB/s
3.138.59.154,443,3.13.180.72,US,,隧道,15 ms,533 Mbps,68300 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,89 ms,236 Mbps,30310 kB/s
18.192.93.64,443,3.68.128.205,DE,,隧道,97 ms,220 Mbps,28160 kB/s
54.203.85.46,443,204.110.220.17,US,,隧道,121 ms,217 Mbps,27852 kB/s
130.61.114.171,443,130.61.114.171,DE,Frankfurt,中转,124 ms,186 Mbps,23859 kB/s
3.67.232.136,443,3.68.128.205,DE,,隧道,98 ms,174 Mbps,22323 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,93 ms,41 Mbps,5356 kB/s
141.148.224.240,443,163.123.193.4,DE,Frankfurt,隧道,113 ms,168 Mbps,21504 kB/s
3.68.62.122,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,93 ms,200 Mbps,25702 kB/s
130.162.160.75,443,2a0b:21c0:1007:1c7:0:4663:f089:9fd4,DE,Frankfurt,隧道,101 ms,104 Mbps,13414 kB/s
132.145.152.194,443,132.145.152.194,US,Newark,中转,23 ms,798 Mbps,102195 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,75 ms,41 Mbps,5340 kB/s
130.162.243.128,443,2a0b:21c0:100a:1b1:0:d6a9:72c9:72bf,DE,Frankfurt,隧道,91 ms,89 Mbps,11468 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,72 ms,1 Mbps,191 kB/s
130.61.239.203,443,130.61.239.203,DE,Frankfurt,中转,91 ms,120 Mbps,15360 kB/s
150.230.115.177,443,98.98.156.18,AE,Frankfurt,隧道,99 ms,81 Mbps,10444 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,69 ms,44 Mbps,5751 kB/s
192.18.134.22,443,192.18.134.22,US,San Jose,中转,156 ms,276 Mbps,35430 kB/s
8.219.174.213,443,8.219.174.213,SG,Singapore,中转,223 ms,53 Mbps,6802 kB/s
8.219.248.47,443,8.219.248.47,SG,Singapore,中转,234 ms,69 Mbps,8918 kB/s
47.90.141.204,443,91.149.239.145,US,Los Angeles,隧道,27 ms,10 Mbps,1334 kB/s
8.219.109.183,443,8.219.109.183,SG,Singapore,中转,228 ms,62 Mbps,8030 kB/s
168.138.211.145,443,2603:c021:800d:a344:0:1::,JP,Singapore,隧道,217 ms,41 Mbps,5369 kB/s
8.219.237.250,443,8.219.237.250,SG,Singapore,中转,238 ms,65 Mbps,8363 kB/s
8.219.201.8,443,8.219.201.8,SG,Singapore,中转,232 ms,54 Mbps,6937 kB/s
143.47.185.212,443,163.123.193.3,DE,Frankfurt,隧道,95 ms,150 Mbps,19251 kB/s
8.222.164.209,443,8.222.164.209,SG,Singapore,中转,229 ms,57 Mbps,7335 kB/s
47.253.56.77,443,47.253.56.77,US,Ashburn,中转,84 ms,205 Mbps,26316 kB/s
144.24.85.158,443,144.24.85.158,KR,Seoul,中转,265 ms,33 Mbps,4307 kB/s
193.122.197.111,443,193.122.197.111,,Newark,中转,0 ms,408 Mbps,52224 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,212 ms,72 Mbps,9257 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,78 ms,7 Mbps,929 kB/s
8.217.121.210,443,8.217.121.210,HK,Hong Kong,中转,258 ms,68 Mbps,8749 kB/s
141.145.199.188,443,141.145.199.188,FR,,中转,81 ms,179 Mbps,22937 kB/s
144.24.243.207,443,144.24.243.207,CH,,中转,95 ms,110 Mbps,14131 kB/s
131.186.62.248,443,131.186.62.248,JP,Singapore,中转,217 ms,55 Mbps,7131 kB/s
8.219.198.139,443,8.219.198.139,SG,Singapore,中转,234 ms,53 Mbps,6875 kB/s
143.47.250.17,443,2a0b:21c0:1007:ca:0:15b6:174d:d81e,DE,Frankfurt,隧道,124 ms,128 Mbps,16486 kB/s
8.219.161.129,443,8.219.161.129,SG,Singapore,中转,227 ms,54 Mbps,7004 kB/s
141.147.68.226,443,2606:f240:f00:b2ed:0:fca7:27fb:774,US,Frankfurt,隧道,119 ms,96 Mbps,12288 kB/s
8.219.200.145,443,8.219.200.145,SG,Singapore,中转,220 ms,60 Mbps,7749 kB/s
130.61.87.219,443,2603:c020:800f:642e:3224:9fbf:2747:6531,DE,,隧道,92 ms,228 Mbps,29286 kB/s
150.230.47.17,443,150.230.47.17,US,San Jose,中转,67 ms,296 Mbps,37888 kB/s
64.110.88.46,443,64.110.88.46,KR,Seoul,中转,188 ms,67 Mbps,8691 kB/s
8.219.50.180,443,8.219.50.180,SG,Singapore,中转,226 ms,71 Mbps,9206 kB/s
8.219.106.156,443,8.219.106.156,SG,Singapore,中转,303 ms,52 Mbps,6769 kB/s
8.219.193.202,443,8.219.193.202,SG,Singapore,中转,270 ms,56 Mbps,7231 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,95 ms,221 Mbps,28364 kB/s
8.219.111.147,443,8.219.111.147,SG,Singapore,中转,235 ms,59 Mbps,7677 kB/s
8.219.78.1,443,8.219.78.1,SG,Singapore,中转,322 ms,55 Mbps,7057 kB/s
129.153.213.8,443,129.153.213.8,US,Los Angeles,中转,65 ms,23 Mbps,3025 kB/s
146.70.175.171,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,90 ms,4 Mbps,589 kB/s
146.70.175.188,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,92 ms,5 Mbps,716 kB/s
8.220.195.140,443,8.220.195.140,KR,Seoul,中转,182 ms,4 Mbps,622 kB/s
129.146.84.236,443,2603:c020:1:f7ee:c1c2:dd13:5e25:4f26,US,Los Angeles,隧道,70 ms,339 Mbps,43417 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,216 ms,71 Mbps,9191 kB/s
146.70.175.110,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,92 ms,6 Mbps,834 kB/s
146.70.175.116,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,94 ms,6 Mbps,844 kB/s
8.219.164.237,443,8.219.164.237,SG,Singapore,中转,232 ms,61 Mbps,7926 kB/s
146.70.175.112,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,91 ms,5 Mbps,757 kB/s
8.211.55.176,443,8.211.55.176,DE,Frankfurt,中转,95 ms,0 Mbps,7 kB/s
141.147.190.128,443,141.147.190.128,JP,Tokyo,中转,215 ms,26 Mbps,3447 kB/s
8.222.222.64,443,8.222.222.64,SG,Singapore,中转,228 ms,66 Mbps,8489 kB/s
146.70.175.189,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,92 ms,6 Mbps,832 kB/s
138.2.25.80,443,2602:ffe4:407:20d9:0:afdf:7605:31d1,SG,Singapore,隧道,286 ms,63 Mbps,8145 kB/s
138.2.104.102,443,138.2.104.102,SG,Singapore,中转,327 ms,55 Mbps,7048 kB/s
141.147.169.43,443,128.14.104.155,US,Singapore,隧道,243 ms,3 Mbps,511 kB/s
150.230.123.254,443,98.98.166.170,AE,Frankfurt,隧道,97 ms,137 Mbps,17612 kB/s
146.56.46.84,443,146.56.46.84,KR,Singapore,中转,182 ms,40 Mbps,5122 kB/s
8.219.42.72,443,8.219.42.72,SG,Singapore,中转,348 ms,53 Mbps,6858 kB/s
