中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,29 ms,261 Mbps,33484 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,52 ms,408 Mbps,52224 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,25 ms,2000 Mbps,256000 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,34 ms,679 Mbps,86937 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,18 ms,1320 Mbps,168960 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,66 ms,648 Mbps,82944 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,8 ms,1024 Mbps,131072 kB/s
47.90.228.243,443,47.90.228.243,US,Ashburn,中转,68 ms,35 Mbps,4482 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,24 ms,1600 Mbps,204800 kB/s
132.145.152.194,443,132.145.152.194,US,Ashburn,中转,69 ms,136 Mbps,17510 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,17 ms,11 Mbps,1484 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,16 ms,686 Mbps,87859 kB/s
35.230.79.26,443,35.185.254.49,US,Seattle,隧道,22 ms,896 Mbps,114688 kB/s
35.197.23.75,443,35.185.254.49,US,Seattle,隧道,62 ms,620 Mbps,79462 kB/s
129.146.133.33,443,129.146.133.33,US,Los Angeles,中转,25 ms,421 Mbps,53964 kB/s
146.56.161.229,443,146.56.161.229,KR,Seoul,中转,132 ms,144 Mbps,18432 kB/s
8.210.92.27,443,8.210.92.27,HK,Hong Kong,中转,147 ms,0 Mbps,49 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,62 ms,160 Mbps,20480 kB/s
129.146.220.190,443,129.146.220.190,US,Los Angeles,中转,72 ms,291 Mbps,37273 kB/s
132.226.31.178,443,2a09:bac1:76e0:e18::26b:3f,US,Los Angeles,隧道,33 ms,52 Mbps,6661 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,56 ms,358 Mbps,45875 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,33 ms,151 Mbps,19353 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,98 ms,355 Mbps,45465 kB/s
129.154.60.48,443,129.154.60.48,KR,Seoul,中转,133 ms,144 Mbps,18534 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,193 ms,154 Mbps,19763 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,151 ms,46 Mbps,5971 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,97 ms,39 Mbps,5036 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,162 ms,108 Mbps,13926 kB/s
130.61.170.78,443,130.61.170.78,DE,Frankfurt,中转,231 ms,72 Mbps,9263 kB/s
