中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.139.160,443,192.9.139.160,US,San Jose,中转,1 ms,872 Mbps,111616 kB/s
35.197.23.75,443,35.212.197.90,US,Seattle,隧道,22 ms,840 Mbps,107520 kB/s
34.82.76.253,443,34.83.144.186,US,Seattle,隧道,21 ms,960 Mbps,122880 kB/s
129.146.46.164,443,129.146.46.164,US,331 Mbps,42393 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,8 ms,1112 Mbps,142336 kB/s
35.230.79.26,443,35.212.197.90,US,Seattle,隧道,26 ms,1024 Mbps,131072 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,22 ms,512 Mbps,65536 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,73 ms,285 Mbps,36556 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,69 ms,48 Mbps,6155 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,71 ms,7 Mbps,952 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,113 ms,45 Mbps,5825 kB/s
3.112.21.102,443,3.112.21.102,JP,Osaka,中转,108 ms,186 Mbps,23859 kB/s
168.138.46.67,443,168.138.46.67,JP,Hong Kong,中转,121 ms,43 Mbps,5516 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,136 ms,41 Mbps,5292 kB/s
143.47.178.5,443,2606:f240:f00:eaf1:0:4285:5b9c:eea3,DE,Frankfurt,隧道,151 ms,71 Mbps,9121 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,153 ms,112 Mbps,14336 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,144 ms,39 Mbps,5051 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,154 ms,40 Mbps,5129 kB/s
130.162.36.198,443,130.162.36.198,DE,Frankfurt,中转,159 ms,104 Mbps,13312 kB/s
130.162.231.167,443,130.162.231.167,DE,Frankfurt,中转,153 ms,123 Mbps,15769 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,158 ms,124 Mbps,15974 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,161 ms,43 Mbps,5504 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,160 ms,47 Mbps,6066 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,161 ms,130 Mbps,16691 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,156 ms,0 Mbps,12 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,181 ms,5 Mbps,691 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,183 ms,27 Mbps,3525 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,138 ms,172 Mbps,22016 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,171 ms,43 Mbps,5627 kB/s
