中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,86 ms,320 Mbps,41062 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,29 ms,653 Mbps,83660 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,91 ms,387 Mbps,49561 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,23 ms,4 Mbps,593 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,71 ms,281 Mbps,36044 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,82 ms,309 Mbps,39628 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,104 ms,254 Mbps,32563 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,90 ms,312 Mbps,40038 kB/s
47.90.141.204,443,91.149.239.145,US,Los Angeles,隧道,1 ms,33 Mbps,4327 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,47 ms,739 Mbps,94617 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,85 ms,3 Mbps,439 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,72 ms,13 Mbps,1679 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,90 ms,360 Mbps,46182 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,82 ms,76 Mbps,9843 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,48 ms,596 Mbps,76288 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,90 ms,44 Mbps,5742 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,123 ms,260 Mbps,33280 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,64 ms,475 Mbps,60825 kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,71 ms,49 Mbps,6351 kB/s
192.18.134.22,443,192.18.134.22,US,San Jose,中转,99 ms,305 Mbps,39116 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,104 ms,261 Mbps,33484 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,165 ms,128 Mbps,16486 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,92 ms,17 Mbps,2208 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,87 ms,29 Mbps,3825 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,113 ms,226 Mbps,28979 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,86 ms,248 Mbps,31846 kB/s
192.9.158.188,443,2a09:bac5:6445:1250::1d3:71,US,San Jose,隧道,75 ms,218 Mbps,27955 kB/s
129.159.31.192,443,2a0b:21c0:1007:1c9:0:af9a:720a:290f,DE,Frankfurt,隧道,109 ms,267 Mbps,34201 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,88 ms,264 Mbps,33894 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,214 ms,36 Mbps,4696 kB/s
141.148.225.108,443,2a0b:21c0:100a:1b5:0:626a:95a0:4b5a,DE,Frankfurt,隧道,95 ms,144 Mbps,18432 kB/s
140.238.23.148,443,140.238.23.148,KR,Seoul,中转,195 ms,35 Mbps,4588 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,206 ms,105 Mbps,13516 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,89 ms,49 Mbps,6396 kB/s
140.238.212.95,443,140.238.212.95,CH,Zurich,中转,128 ms,49 Mbps,6284 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,63 ms,359 Mbps,45977 kB/s
144.22.252.124,443,144.22.252.124,BR,S
